Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7,Scouting Report 8
Omar Mascarell,es ESP,MF,Elche,28.0,1993.0,32,30,2493,27.7,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/11fd2b75/,https://fbref.com/en/players/11fd2b75/scout/365_euro/Omar-Mascarell-Scouting-Report,https://fbref.com/en/players/11fd2b75/scout/11174/Omar-Mascarell-Scouting-Report,https://fbref.com/en/players/11fd2b75/scout/10737/Omar-Mascarell-Scouting-Report,https://fbref.com/en/players/11fd2b75/scout/3248/Omar-Mascarell-Scouting-Report,https://fbref.com/en/players/11fd2b75/scout/2109/Omar-Mascarell-Scouting-Report,https://fbref.com/en/players/11fd2b75/scout/1634/Omar-Mascarell-Scouting-Report,,
Jaime Mata,es ESP,FW,Getafe,32.0,1988.0,22,4,672,7.5,1,0,1,0,0,7,0,0.13,0.0,0.13,0.13,0.13,1.5,1.5,0.4,1.9,0.2,0.06,0.25,0.2,0.25,https://fbref.com/en/players/02319ad7/,https://fbref.com/en/players/02319ad7/scout/365_euro/Jaime-Mata-Scouting-Report,https://fbref.com/en/players/02319ad7/scout/11174/Jaime-Mata-Scouting-Report,https://fbref.com/en/players/02319ad7/scout/10731/Jaime-Mata-Scouting-Report,https://fbref.com/en/players/02319ad7/scout/3239/Jaime-Mata-Scouting-Report,https://fbref.com/en/players/02319ad7/scout/1886/Jaime-Mata-Scouting-Report,,,
Luís Maximiano,pt POR,GK,Granada,22.0,1999.0,34,34,3046,33.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/3318286e/,https://fbref.com/en/players/3318286e/scout/365_euro/Luis-Maximiano-Scouting-Report,https://fbref.com/en/players/3318286e/scout/11174/Luis-Maximiano-Scouting-Report,,,,,,
Borja Mayoral,es ESP,FW,Getafe,24.0,1997.0,18,11,1044,11.6,6,1,5,1,1,3,0,0.52,0.09,0.6,0.43,0.52,2.7,2.0,1.1,3.1,0.23,0.1,0.33,0.17,0.27,https://fbref.com/en/players/64e8ed6d/,https://fbref.com/en/players/64e8ed6d/scout/365_euro/Borja-Mayoral-Scouting-Report,https://fbref.com/en/players/64e8ed6d/scout/11174/Borja-Mayoral-Scouting-Report,https://fbref.com/en/players/64e8ed6d/scout/10730/Borja-Mayoral-Scouting-Report,https://fbref.com/en/players/64e8ed6d/scout/3239/Borja-Mayoral-Scouting-Report,https://fbref.com/en/players/64e8ed6d/scout/1886/Borja-Mayoral-Scouting-Report,,,
Jordi Mboula,es ESP,FW,Mallorca,22.0,1999.0,11,5,434,4.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/4887118d/,https://fbref.com/en/players/4887118d/all_comps/Jordi-Mboula-Stats---All-Competitions,https://fbref.com/en/players/4887118d/dom_lg/Jordi-Mboula-Domestic-League-Stats,https://fbref.com/en/players/4887118d/dom_cup/Jordi-Mboula-Domestic-Cup-Stats,https://fbref.com/en/players/4887118d/intl_cup/Jordi-Mboula-International-Cup-Stats,,,,
Óscar Melendo,es ESP,MFFW,Espanyol,23.0,1997.0,21,14,990,11.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,1.8,0.06,0.1,0.16,0.06,0.16,https://fbref.com/en/players/379652be/,https://fbref.com/en/players/379652be/scout/365_euro/Oscar-Melendo-Scouting-Report,https://fbref.com/en/players/379652be/scout/11174/Oscar-Melendo-Scouting-Report,https://fbref.com/en/players/379652be/scout/3239/Oscar-Melendo-Scouting-Report,https://fbref.com/en/players/379652be/scout/1886/Oscar-Melendo-Scouting-Report,https://fbref.com/en/players/379652be/scout/1652/Oscar-Melendo-Scouting-Report,,,
Gonzalo Melero,es ESP,MF,Levante,27.0,1994.0,29,20,1692,18.8,7,2,5,2,2,5,0,0.37,0.11,0.48,0.27,0.37,4.1,2.6,0.9,3.5,0.22,0.05,0.27,0.14,0.19,https://fbref.com/en/players/3902e91b/,https://fbref.com/en/players/3902e91b/scout/365_euro/Gonzalo-Melero-Scouting-Report,https://fbref.com/en/players/3902e91b/scout/11174/Gonzalo-Melero-Scouting-Report,https://fbref.com/en/players/3902e91b/scout/10731/Gonzalo-Melero-Scouting-Report,https://fbref.com/en/players/3902e91b/scout/3239/Gonzalo-Melero-Scouting-Report,https://fbref.com/en/players/3902e91b/scout/1886/Gonzalo-Melero-Scouting-Report,,,
Tomás Mendes,es ESP,MF,Alavés,16.0,2004.0,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/45f771db/,https://fbref.com/en/players/45f771db/all_comps/Tomas-Mendes-Stats---All-Competitions,https://fbref.com/en/players/45f771db/dom_lg/Tomas-Mendes-Domestic-League-Stats,https://fbref.com/en/players/45f771db/dom_cup/Tomas-Mendes-Domestic-Cup-Stats,,,,,
Brais Méndez,es ESP,MF,Celta Vigo,24.0,1997.0,37,36,3021,33.6,4,5,4,0,0,8,0,0.12,0.15,0.27,0.12,0.27,4.3,4.3,3.8,8.2,0.13,0.11,0.24,0.13,0.24,https://fbref.com/en/players/c9e39d91/,https://fbref.com/en/players/c9e39d91/matchlogs/2017-2018/keeper/Brais-Mendez-Match-Logs,,,,,,,
Édgar Méndez,es ESP,FWMF,Alavés,31.0,1990.0,32,17,1614,17.9,1,1,1,0,0,6,0,0.06,0.06,0.11,0.06,0.11,2.1,2.1,1.8,3.9,0.12,0.1,0.22,0.12,0.22,https://fbref.com/en/players/aed746df/,https://fbref.com/en/players/aed746df/scout/365_euro/Edgar-Mendez-Scouting-Report,https://fbref.com/en/players/aed746df/scout/11174/Edgar-Mendez-Scouting-Report,https://fbref.com/en/players/aed746df/scout/10731/Edgar-Mendez-Scouting-Report,https://fbref.com/en/players/aed746df/scout/3239/Edgar-Mendez-Scouting-Report,,,,
Ferland Mendy,fr FRA,DF,Real Madrid,26.0,1995.0,22,20,1734,19.3,2,1,2,0,0,4,0,0.1,0.05,0.16,0.1,0.16,1.1,1.1,1.3,2.4,0.06,0.07,0.13,0.06,0.13,https://fbref.com/en/players/3cefcaef/,https://fbref.com/en/players/3cefcaef/scout/365_euro/Ferland-Mendy-Scouting-Report,https://fbref.com/en/players/3cefcaef/scout/11174/Ferland-Mendy-Scouting-Report,https://fbref.com/en/players/3cefcaef/scout/10731/Ferland-Mendy-Scouting-Report,https://fbref.com/en/players/3cefcaef/scout/3239/Ferland-Mendy-Scouting-Report,https://fbref.com/en/players/3cefcaef/scout/2104/Ferland-Mendy-Scouting-Report,https://fbref.com/en/players/3cefcaef/scout/1632/Ferland-Mendy-Scouting-Report,,
Fran Mérida,es ESP,MF,Espanyol,31.0,1990.0,10,3,266,3.0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.05,0.08,0.03,0.08,https://fbref.com/en/players/0e50f929/,https://fbref.com/en/players/0e50f929/scout/3239/Fran-Merida-Scouting-Report,,,,,,,
Mikel Merino,es ESP,MF,Real Sociedad,25.0,1996.0,34,33,2890,32.1,3,2,3,0,0,8,0,0.09,0.06,0.16,0.09,0.16,4.3,4.3,3.5,7.7,0.13,0.11,0.24,0.13,0.24,https://fbref.com/en/players/d080ed5e/,https://fbref.com/en/players/d080ed5e/scout/365_euro/Mikel-Merino-Scouting-Report,https://fbref.com/en/players/d080ed5e/scout/11174/Mikel-Merino-Scouting-Report,https://fbref.com/en/players/d080ed5e/scout/10731/Mikel-Merino-Scouting-Report,https://fbref.com/en/players/d080ed5e/scout/3239/Mikel-Merino-Scouting-Report,https://fbref.com/en/players/d080ed5e/scout/1886/Mikel-Merino-Scouting-Report,https://fbref.com/en/players/d080ed5e/scout/1631/Mikel-Merino-Scouting-Report,,
Martín Merquelanz,es ESP,FW,Rayo Vallecano,26.0,1995.0,4,3,173,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,0.08,0.36,0.43,0.08,0.43,https://fbref.com/en/players/ddd5348b/,https://fbref.com/en/players/ddd5348b/scout/10731/Martin-Merquelanz-Scouting-Report,,,,,,,
Matt Miazga,us USA,DF,Alavés,26.0,1995.0,11,9,833,9.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/9fc0f253/,https://fbref.com/en/players/9fc0f253/scout/365_euro/Matt-Miazga-Scouting-Report,https://fbref.com/en/players/9fc0f253/scout/11174/Matt-Miazga-Scouting-Report,https://fbref.com/en/players/9fc0f253/scout/2104/Matt-Miazga-Scouting-Report,,,,,
Miguel,es ESP,FWMF,Alavés,21.0,1999.0,22,10,829,9.2,1,1,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,2.1,2.1,0.3,2.4,0.23,0.03,0.26,0.23,0.26,https://fbref.com/en/players/6763373d/,https://fbref.com/en/players/6763373d/scout/365_euro/Miguel-Scouting-Report,https://fbref.com/en/players/6763373d/scout/11174/Miguel-Scouting-Report,,,,,,
Éder Militão,br BRA,DF,Real Madrid,23.0,1998.0,34,34,3031,33.7,1,2,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,2.7,2.7,1.2,3.9,0.08,0.04,0.11,0.08,0.11,https://fbref.com/en/players/2784f898/,https://fbref.com/en/players/2784f898/scout/365_euro/Eder-Militao-Scouting-Report,https://fbref.com/en/players/2784f898/scout/11174/Eder-Militao-Scouting-Report,https://fbref.com/en/players/2784f898/scout/10731/Eder-Militao-Scouting-Report,https://fbref.com/en/players/2784f898/scout/3239/Eder-Militao-Scouting-Report,,,,
Luis Milla,es ESP,MF,Granada,26.0,1994.0,33,32,2693,29.9,3,3,0,3,3,4,0,0.1,0.1,0.2,0.0,0.1,3.6,1.3,4.1,5.4,0.12,0.13,0.25,0.04,0.17,https://fbref.com/en/players/19c36442/,https://fbref.com/en/players/19c36442/scout/365_euro/Luis-Milla-Scouting-Report,https://fbref.com/en/players/19c36442/scout/11174/Luis-Milla-Scouting-Report,https://fbref.com/en/players/19c36442/scout/10731/Luis-Milla-Scouting-Report,,,,,
Pere Milla,es ESP,FWMF,Elche,28.0,1992.0,32,17,1644,18.3,8,3,8,0,0,4,0,0.44,0.16,0.6,0.44,0.6,4.4,4.4,1.9,6.3,0.24,0.1,0.34,0.24,0.34,https://fbref.com/en/players/335039a2/,https://fbref.com/en/players/335039a2/scout/365_euro/Pere-Milla-Scouting-Report,https://fbref.com/en/players/335039a2/scout/11174/Pere-Milla-Scouting-Report,https://fbref.com/en/players/335039a2/scout/10731/Pere-Milla-Scouting-Report,,,,,
Santi Mina,es ESP,FW,Celta Vigo,25.0,1995.0,33,30,2367,26.3,7,3,7,0,1,4,0,0.27,0.11,0.38,0.27,0.38,7.9,7.1,2.0,9.1,0.3,0.07,0.38,0.27,0.35,https://fbref.com/en/players/0b90bb97/,https://fbref.com/en/players/0b90bb97/scout/365_euro/Santi-Mina-Scouting-Report,https://fbref.com/en/players/0b90bb97/scout/11174/Santi-Mina-Scouting-Report,https://fbref.com/en/players/0b90bb97/scout/10731/Santi-Mina-Scouting-Report,https://fbref.com/en/players/0b90bb97/scout/3239/Santi-Mina-Scouting-Report,https://fbref.com/en/players/0b90bb97/scout/1886/Santi-Mina-Scouting-Report,https://fbref.com/en/players/0b90bb97/scout/1652/Santi-Mina-Scouting-Report,,
Óscar Mingueza,es ESP,DF,Barcelona,22.0,1999.0,19,9,894,9.9,0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.9,1.1,0.02,0.09,0.11,0.02,0.11,https://fbref.com/en/players/056269d7/,https://fbref.com/en/players/056269d7/scout/365_euro/Oscar-Mingueza-Scouting-Report,https://fbref.com/en/players/056269d7/scout/11174/Oscar-Mingueza-Scouting-Report,https://fbref.com/en/players/056269d7/scout/10731/Oscar-Mingueza-Scouting-Report,,,,,
Rafa Mir,es ESP,FW,Sevilla,24.0,1997.0,34,18,1808,20.1,10,0,10,0,0,6,0,0.5,0.0,0.5,0.5,0.5,7.6,7.6,0.4,8.0,0.38,0.02,0.4,0.38,0.4,https://fbref.com/en/players/bbf5c11b/,https://fbref.com/en/players/bbf5c11b/scout/365_euro/Rafa-Mir-Scouting-Report,https://fbref.com/en/players/bbf5c11b/scout/11174/Rafa-Mir-Scouting-Report,https://fbref.com/en/players/bbf5c11b/scout/10731/Rafa-Mir-Scouting-Report,,,,,
Jorge Miramón,es ESP,DF,Levante,32.0,1989.0,29,22,1977,22.0,1,0,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.7,1.3,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/7f4c7c9f/,https://fbref.com/en/players/7f4c7c9f/scout/365_euro/Jorge-Miramon-Scouting-Report,https://fbref.com/en/players/7f4c7c9f/scout/11174/Jorge-Miramon-Scouting-Report,https://fbref.com/en/players/7f4c7c9f/scout/10731/Jorge-Miramon-Scouting-Report,https://fbref.com/en/players/7f4c7c9f/scout/3239/Jorge-Miramon-Scouting-Report,https://fbref.com/en/players/7f4c7c9f/scout/1886/Jorge-Miramon-Scouting-Report,,,
Juan Miranda,es ESP,DF,Betis,21.0,2000.0,13,9,783,8.7,0,2,0,0,0,3,0,0.0,0.23,0.23,0.0,0.23,0.1,0.1,1.5,1.6,0.01,0.17,0.19,0.01,0.19,https://fbref.com/en/players/ead61f73/,https://fbref.com/en/players/ead61f73/scout/365_euro/Juan-Miranda-Scouting-Report,https://fbref.com/en/players/ead61f73/scout/11174/Juan-Miranda-Scouting-Report,https://fbref.com/en/players/ead61f73/scout/10731/Juan-Miranda-Scouting-Report,https://fbref.com/en/players/ead61f73/scout/3248/Juan-Miranda-Scouting-Report,,,,
Stefan Mitrović,rs SRB,DF,Getafe,31.0,1990.0,32,31,2667,29.6,1,0,1,0,0,8,1,0.03,0.0,0.03,0.03,0.03,0.2,0.2,0.0,0.2,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/e6777e6b/,https://fbref.com/en/players/e6777e6b/scout/365_euro/Stefan-Mitrovic-Scouting-Report,https://fbref.com/en/players/e6777e6b/scout/11174/Stefan-Mitrovic-Scouting-Report,https://fbref.com/en/players/e6777e6b/scout/10732/Stefan-Mitrovic-Scouting-Report,https://fbref.com/en/players/e6777e6b/scout/3243/Stefan-Mitrovic-Scouting-Report,https://fbref.com/en/players/e6777e6b/scout/2104/Stefan-Mitrovic-Scouting-Report,,,
Luka Modrić,hr CRO,MF,Real Madrid,35.0,1985.0,28,25,2032,22.6,2,8,1,1,1,4,0,0.09,0.35,0.44,0.04,0.4,2.7,2.0,4.2,6.2,0.12,0.19,0.31,0.09,0.27,https://fbref.com/en/players/6025fab1/,https://fbref.com/en/players/6025fab1/scout/365_euro/Luka-Modric-Scouting-Report,https://fbref.com/en/players/6025fab1/scout/11174/Luka-Modric-Scouting-Report,https://fbref.com/en/players/6025fab1/scout/10731/Luka-Modric-Scouting-Report,https://fbref.com/en/players/6025fab1/scout/3239/Luka-Modric-Scouting-Report,https://fbref.com/en/players/6025fab1/scout/1886/Luka-Modric-Scouting-Report,https://fbref.com/en/players/6025fab1/scout/1652/Luka-Modric-Scouting-Report,,
Johan Mojica,co COL,DF,Elche,28.0,1992.0,33,32,2855,31.7,2,5,2,0,0,4,1,0.06,0.16,0.22,0.06,0.22,0.7,0.7,4.5,5.2,0.02,0.14,0.16,0.02,0.16,https://fbref.com/en/players/608f2092/,https://fbref.com/en/players/608f2092/scout/365_euro/Johan-Mojica-Scouting-Report,https://fbref.com/en/players/608f2092/scout/11174/Johan-Mojica-Scouting-Report,https://fbref.com/en/players/608f2092/scout/10731/Johan-Mojica-Scouting-Report,https://fbref.com/en/players/608f2092/scout/1652/Johan-Mojica-Scouting-Report,,,,
Jorge Molina,es ESP,FW,Granada,39.0,1982.0,35,19,1966,21.8,10,5,10,0,1,2,0,0.46,0.23,0.69,0.46,0.69,6.1,5.3,3.1,8.4,0.28,0.14,0.42,0.24,0.39,https://fbref.com/en/players/43f71e77/,https://fbref.com/en/players/43f71e77/scout/365_euro/Jorge-Molina-Scouting-Report,https://fbref.com/en/players/43f71e77/scout/11174/Jorge-Molina-Scouting-Report,https://fbref.com/en/players/43f71e77/scout/10731/Jorge-Molina-Scouting-Report,https://fbref.com/en/players/43f71e77/scout/3239/Jorge-Molina-Scouting-Report,https://fbref.com/en/players/43f71e77/scout/1886/Jorge-Molina-Scouting-Report,https://fbref.com/en/players/43f71e77/scout/1652/Jorge-Molina-Scouting-Report,,
Jon Moncayola,es ESP,MF,Osasuna,23.0,1998.0,36,33,2915,32.4,2,3,2,0,0,2,0,0.06,0.09,0.15,0.06,0.15,2.2,2.2,2.3,4.5,0.07,0.07,0.14,0.07,0.14,https://fbref.com/en/players/9939e168/,https://fbref.com/en/players/9939e168/scout/365_euro/Jon-Moncayola-Scouting-Report,https://fbref.com/en/players/9939e168/scout/11174/Jon-Moncayola-Scouting-Report,https://fbref.com/en/players/9939e168/scout/10731/Jon-Moncayola-Scouting-Report,https://fbref.com/en/players/9939e168/scout/3239/Jon-Moncayola-Scouting-Report,,,,
Monchu,es ESP,MF,Granada,21.0,1999.0,14,7,668,7.4,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.7,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/8ac501f5/,https://fbref.com/en/players/8ac501f5/scout/365_euro/Monchu-Scouting-Report,https://fbref.com/en/players/8ac501f5/scout/11174/Monchu-Scouting-Report,,,,,,
Gonzalo Montiel,ar ARG,DF,Sevilla,24.0,1997.0,18,15,1066,11.8,1,2,1,0,0,7,0,0.08,0.17,0.25,0.08,0.25,0.3,0.3,1.3,1.6,0.03,0.11,0.14,0.03,0.14,https://fbref.com/en/players/374d5158/,https://fbref.com/en/players/374d5158/scout/365_euro/Gonzalo-Montiel-Scouting-Report,https://fbref.com/en/players/374d5158/scout/11174/Gonzalo-Montiel-Scouting-Report,,,,,,
Ángel Montoro,es ESP,MF,Granada,33.0,1988.0,24,13,1331,14.8,1,1,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,1.2,1.2,1.6,2.7,0.08,0.11,0.19,0.08,0.19,https://fbref.com/en/players/719384c1/,https://fbref.com/en/players/719384c1/scout/365_euro/Angel-Montoro-Scouting-Report,https://fbref.com/en/players/719384c1/scout/11174/Angel-Montoro-Scouting-Report,https://fbref.com/en/players/719384c1/scout/10731/Angel-Montoro-Scouting-Report,https://fbref.com/en/players/719384c1/scout/3239/Angel-Montoro-Scouting-Report,,,,
Martín Montoya,es ESP,DF,Betis,30.0,1991.0,6,6,518,5.8,0,1,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,0.4,0.4,1.1,1.5,0.06,0.19,0.25,0.06,0.25,https://fbref.com/en/players/5cec2487/,https://fbref.com/en/players/5cec2487/scout/365_euro/Martin-Montoya-Scouting-Report,https://fbref.com/en/players/5cec2487/scout/11174/Martin-Montoya-Scouting-Report,https://fbref.com/en/players/5cec2487/scout/3232/Martin-Montoya-Scouting-Report,https://fbref.com/en/players/5cec2487/scout/1889/Martin-Montoya-Scouting-Report,https://fbref.com/en/players/5cec2487/scout/1652/Martin-Montoya-Scouting-Report,,,
Jon Morcillo,es ESP,MF,Athletic Club,22.0,1998.0,7,0,54,0.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.63,0.0,0.63,0.63,0.63,https://fbref.com/en/players/b7d7f3bf/,https://fbref.com/en/players/b7d7f3bf/scout/10731/Jon-Morcillo-Scouting-Report,,,,,,,
Alberto Moreno,es ESP,MFDF,Villarreal,29.0,1992.0,24,13,1223,13.6,3,2,3,0,0,3,0,0.22,0.15,0.37,0.22,0.37,3.0,3.0,2.0,5.0,0.22,0.15,0.37,0.22,0.37,https://fbref.com/en/players/11b9265b/,https://fbref.com/en/players/11b9265b/scout/365_euro/Alberto-Moreno-Scouting-Report,https://fbref.com/en/players/11b9265b/scout/11174/Alberto-Moreno-Scouting-Report,https://fbref.com/en/players/11b9265b/scout/3239/Alberto-Moreno-Scouting-Report,https://fbref.com/en/players/11b9265b/scout/1631/Alberto-Moreno-Scouting-Report,,,,
Álex Moreno,es ESP,DF,Betis,28.0,1993.0,30,28,2404,26.7,5,3,5,0,0,3,1,0.19,0.11,0.3,0.19,0.3,2.9,2.9,2.4,5.3,0.11,0.09,0.2,0.11,0.2,https://fbref.com/en/players/16e9d0ea/,https://fbref.com/en/players/16e9d0ea/scout/365_euro/Alex-Moreno-Scouting-Report,https://fbref.com/en/players/16e9d0ea/scout/11174/Alex-Moreno-Scouting-Report,https://fbref.com/en/players/16e9d0ea/scout/10731/Alex-Moreno-Scouting-Report,https://fbref.com/en/players/16e9d0ea/scout/3239/Alex-Moreno-Scouting-Report,https://fbref.com/en/players/16e9d0ea/scout/1886/Alex-Moreno-Scouting-Report,,,
Gerard Moreno,es ESP,FW,Villarreal,29.0,1992.0,17,14,1191,13.2,9,3,8,1,2,2,0,0.68,0.23,0.91,0.6,0.83,6.5,5.0,4.7,9.6,0.49,0.35,0.84,0.37,0.73,https://fbref.com/en/players/81f0781e/,https://fbref.com/en/players/81f0781e/scout/365_euro/Gerard-Moreno-Scouting-Report,https://fbref.com/en/players/81f0781e/scout/11174/Gerard-Moreno-Scouting-Report,https://fbref.com/en/players/81f0781e/scout/10731/Gerard-Moreno-Scouting-Report,https://fbref.com/en/players/81f0781e/scout/3239/Gerard-Moreno-Scouting-Report,https://fbref.com/en/players/81f0781e/scout/1886/Gerard-Moreno-Scouting-Report,https://fbref.com/en/players/81f0781e/scout/1652/Gerard-Moreno-Scouting-Report,,
Tete Morente,es ESP,MFFW,Elche,24.0,1996.0,32,18,1632,18.1,3,3,3,0,0,4,0,0.17,0.17,0.33,0.17,0.33,3.2,3.2,2.1,5.3,0.18,0.12,0.29,0.18,0.29,https://fbref.com/en/players/004d185e/,https://fbref.com/en/players/004d185e/scout/365_euro/Tete-Morente-Scouting-Report,https://fbref.com/en/players/004d185e/scout/11174/Tete-Morente-Scouting-Report,https://fbref.com/en/players/004d185e/scout/10731/Tete-Morente-Scouting-Report,,,,,
Ilaix Moriba,gn GUI,MF,Valencia,18.0,2003.0,14,9,818,9.1,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/f4c69aa6/,https://fbref.com/en/players/f4c69aa6/scout/365_euro/Ilaix-Moriba-Scouting-Report,https://fbref.com/en/players/f4c69aa6/scout/11174/Ilaix-Moriba-Scouting-Report,https://fbref.com/en/players/f4c69aa6/scout/10731/Ilaix-Moriba-Scouting-Report,,,,,
Manu Morlanes,es ESP,MF,Espanyol,22.0,1999.0,27,11,1144,12.7,2,0,2,0,0,6,1,0.16,0.0,0.16,0.16,0.16,0.8,0.8,0.3,1.1,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/a0255c67/,https://fbref.com/en/players/a0255c67/scout/365_euro/Manu-Morlanes-Scouting-Report,https://fbref.com/en/players/a0255c67/scout/11174/Manu-Morlanes-Scouting-Report,https://fbref.com/en/players/a0255c67/scout/1886/Manu-Morlanes-Scouting-Report,,,,,
Loren Morón,es ESP,FWMF,Espanyol,27.0,1993.0,21,4,563,6.3,1,0,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,0.8,0.8,0.4,1.2,0.12,0.06,0.18,0.12,0.18,https://fbref.com/en/players/3aa4a3be/,https://fbref.com/en/players/3aa4a3be/scout/365_euro/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/11174/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/10731/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/3239/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/1886/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/1652/Loren-Moron-Scouting-Report,,
Loren Morón,es ESP,FW,Betis,27.0,1993.0,1,0,4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/3aa4a3be/,https://fbref.com/en/players/3aa4a3be/scout/365_euro/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/11174/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/10731/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/3239/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/1886/Loren-Moron-Scouting-Report,https://fbref.com/en/players/3aa4a3be/scout/1652/Loren-Moron-Scouting-Report,,
Cristhian Mosquera,co COL,DF,Valencia,17.0,2004.0,6,3,212,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/dc1ce4f5/,https://fbref.com/en/players/dc1ce4f5/all_comps/Cristhian-Mosquera-Stats---All-Competitions,https://fbref.com/en/players/dc1ce4f5/dom_lg/Cristhian-Mosquera-Domestic-League-Stats,https://fbref.com/en/players/dc1ce4f5/dom_cup/Cristhian-Mosquera-Domestic-Cup-Stats,,,,,
Toni Moya,es ESP,MF,Alavés,23.0,1998.0,28,17,1386,15.4,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,1.2,1.2,1.7,2.9,0.08,0.11,0.19,0.08,0.19,https://fbref.com/en/players/9e098912/,https://fbref.com/en/players/9e098912/scout/365_euro/Toni-Moya-Scouting-Report,https://fbref.com/en/players/9e098912/scout/11174/Toni-Moya-Scouting-Report,,,,,,
Iker Muniain,es ESP,MF,Athletic Club,28.0,1992.0,35,34,2785,30.9,4,10,3,1,3,3,0,0.13,0.32,0.45,0.1,0.42,6.7,4.3,9.5,13.8,0.22,0.31,0.52,0.14,0.45,https://fbref.com/en/players/c05dfb74/,https://fbref.com/en/players/c05dfb74/scout/365_euro/Iker-Muniain-Scouting-Report,https://fbref.com/en/players/c05dfb74/scout/11174/Iker-Muniain-Scouting-Report,https://fbref.com/en/players/c05dfb74/scout/10731/Iker-Muniain-Scouting-Report,https://fbref.com/en/players/c05dfb74/scout/3239/Iker-Muniain-Scouting-Report,https://fbref.com/en/players/c05dfb74/scout/1886/Iker-Muniain-Scouting-Report,https://fbref.com/en/players/c05dfb74/scout/1652/Iker-Muniain-Scouting-Report,,
