Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7,Scouting Report 8
Boubakary Soumaré,FRA,MF,Leicester City,23-073,1999,19,12,1102,12.2,0,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,0.4,0.8,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/ae59b359/,https://fbref.com/en/players/ae59b359/scout/365_euro/Boubakary-Soumare-Scouting-Report,https://fbref.com/en/players/ae59b359/scout/11160/Boubakary-Soumare-Scouting-Report,https://fbref.com/en/players/ae59b359/scout/10732/Boubakary-Soumare-Scouting-Report,https://fbref.com/en/players/ae59b359/scout/3243/Boubakary-Soumare-Scouting-Report,https://fbref.com/en/players/ae59b359/scout/2104/Boubakary-Soumare-Scouting-Report,https://fbref.com/en/players/ae59b359/scout/1632/Boubakary-Soumare-Scouting-Report,,
Çağlar Söyüncü,TUR,DF,Leicester City,25-353,1996,28,28,2497,27.7,1,0,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,1.4,1.4,0.1,1.5,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/21166ff4/,https://fbref.com/en/players/21166ff4/scout/365_euro/Caglar-Soyuncu-Scouting-Report,https://fbref.com/en/players/21166ff4/scout/11160/Caglar-Soyuncu-Scouting-Report,https://fbref.com/en/players/21166ff4/scout/10728/Caglar-Soyuncu-Scouting-Report,https://fbref.com/en/players/21166ff4/scout/3232/Caglar-Soyuncu-Scouting-Report,https://fbref.com/en/players/21166ff4/scout/1634/Caglar-Soyuncu-Scouting-Report,,,
Tony Springett,ENG,FW,Norwich City,19-231,2002,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/35be8087/,https://fbref.com/en/players/35be8087/matchlogs/2021-2022/passing/Tony-Springett-Match-Logs,,,,,,,
Jason Steele,ENG,GK,Brighton,31-266,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/28300a16/,https://fbref.com/en/players/28300a16/matchlogs/2021-2022/misc/Jason-Steele-Match-Logs,,,,,,,
Jed Steer,ENG,GK,Aston Villa,29-230,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a8a3d139/,https://fbref.com/en/players/a8a3d139/matchlogs/2019-2020/misc/Jed-Steer-Match-Logs,https://fbref.com/en/players/a8a3d139/matchlogs/2021-2022/misc/Jed-Steer-Match-Logs,,,,,,
Zack Steffen,USA,GK,Manchester City,27-039,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/42130443/,https://fbref.com/en/players/42130443/matchlogs/2018/misc/Zack-Steffen-Match-Logs,https://fbref.com/en/players/42130443/matchlogs/2019/misc/Zack-Steffen-Match-Logs,https://fbref.com/en/players/42130443/matchlogs/2019-2020/misc/Zack-Steffen-Match-Logs,https://fbref.com/en/players/42130443/matchlogs/2020-2021/misc/Zack-Steffen-Match-Logs,https://fbref.com/en/players/42130443/matchlogs/2021-2022/misc/Zack-Steffen-Match-Logs,,,
Dale Stephens,ENG,MF,Burnley,32-333,1989,3,1,124,1.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.03,0.06,0.02,0.06,https://fbref.com/en/players/653ee42d/,https://fbref.com/en/players/653ee42d/scout/3232/Dale-Stephens-Scouting-Report,https://fbref.com/en/players/653ee42d/scout/1889/Dale-Stephens-Scouting-Report,https://fbref.com/en/players/653ee42d/scout/1631/Dale-Stephens-Scouting-Report,,,,,
Jack Stephens,ENG,DF,Southampton,28-104,1994,9,7,631,7.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.04,0.04,0.0,0.04,https://fbref.com/en/players/6adbc307/,https://fbref.com/en/players/6adbc307/scout/365_euro/Jack-Stephens-Scouting-Report,https://fbref.com/en/players/6adbc307/scout/11160/Jack-Stephens-Scouting-Report,https://fbref.com/en/players/6adbc307/scout/10728/Jack-Stephens-Scouting-Report,https://fbref.com/en/players/6adbc307/scout/3232/Jack-Stephens-Scouting-Report,https://fbref.com/en/players/6adbc307/scout/1889/Jack-Stephens-Scouting-Report,https://fbref.com/en/players/6adbc307/scout/1631/Jack-Stephens-Scouting-Report,,
Raheem Sterling,ENG,FW,Manchester City,27-154,1994,28,22,2003,22.3,12,3,10,2,3,1,0,0.54,0.13,0.67,0.45,0.58,12.9,10.4,4.0,14.4,0.58,0.18,0.76,0.47,0.65,https://fbref.com/en/players/b400bde0/,https://fbref.com/en/players/b400bde0/scout/365_euro/Raheem-Sterling-Scouting-Report,https://fbref.com/en/players/b400bde0/scout/11160/Raheem-Sterling-Scouting-Report,https://fbref.com/en/players/b400bde0/scout/10728/Raheem-Sterling-Scouting-Report,https://fbref.com/en/players/b400bde0/scout/3232/Raheem-Sterling-Scouting-Report,https://fbref.com/en/players/b400bde0/scout/1889/Raheem-Sterling-Scouting-Report,https://fbref.com/en/players/b400bde0/scout/1631/Raheem-Sterling-Scouting-Report,,
Finley Stevens,WAL,DF,Brentford,19-031,2003,1,0,15,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,https://fbref.com/en/players/7e003182/,https://fbref.com/en/players/7e003182/all_comps/Finley-Stevens-Stats---All-Competitions,https://fbref.com/en/players/7e003182/dom_lg/Finley-Stevens-Domestic-League-Stats,https://fbref.com/en/players/7e003182/dom_cup/Finley-Stevens-Domestic-Cup-Stats,,,,,
John Stones,ENG,DF,Manchester City,27-348,1994,13,11,1029,11.4,1,0,1,0,0,0,0,0.09,0.0,0.09,0.09,0.09,0.9,0.9,0.1,1.0,0.08,0.01,0.09,0.08,0.09,https://fbref.com/en/players/5eecec3d/,https://fbref.com/en/players/5eecec3d/scout/365_euro/John-Stones-Scouting-Report,https://fbref.com/en/players/5eecec3d/scout/11160/John-Stones-Scouting-Report,https://fbref.com/en/players/5eecec3d/scout/10728/John-Stones-Scouting-Report,https://fbref.com/en/players/5eecec3d/scout/3232/John-Stones-Scouting-Report,https://fbref.com/en/players/5eecec3d/scout/1889/John-Stones-Scouting-Report,https://fbref.com/en/players/5eecec3d/scout/1631/John-Stones-Scouting-Report,,
Pascal Struijk,NED,DFMF,Leeds United,22-273,1999,26,21,1937,21.5,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/f4d296e4/,https://fbref.com/en/players/f4d296e4/scout/365_euro/Pascal-Struijk-Scouting-Report,https://fbref.com/en/players/f4d296e4/scout/11160/Pascal-Struijk-Scouting-Report,https://fbref.com/en/players/f4d296e4/scout/10728/Pascal-Struijk-Scouting-Report,,,,,
Crysencio Summerville,NED,MFFW,Leeds United,20-193,2001,6,0,130,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.18,0.03,0.21,0.18,0.21,https://fbref.com/en/players/df04eb4b/,https://fbref.com/en/players/df04eb4b/all_comps/Crysencio-Summerville-Stats---All-Competitions,https://fbref.com/en/players/df04eb4b/dom_lg/Crysencio-Summerville-Domestic-League-Stats,https://fbref.com/en/players/df04eb4b/dom_cup/Crysencio-Summerville-Domestic-Cup-Stats,,,,,
Jakob Sørensen,DEN,MFDF,Norwich City,24-069,1998,7,5,460,5.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.08,0.0,0.08,0.08,0.08,https://fbref.com/en/players/953c30b0/,https://fbref.com/en/players/953c30b0/scout/365_euro/Jakob-Sorensen-Scouting-Report,https://fbref.com/en/players/953c30b0/scout/11160/Jakob-Sorensen-Scouting-Report,,,,,,
Japhet Tanganga,ENG,DF,Tottenham,23-041,1999,11,10,735,8.2,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.7,0.05,0.05,0.09,0.05,0.09,https://fbref.com/en/players/e9971f2d/,https://fbref.com/en/players/e9971f2d/scout/365_euro/Japhet-Tanganga-Scouting-Report,https://fbref.com/en/players/e9971f2d/scout/11160/Japhet-Tanganga-Scouting-Report,https://fbref.com/en/players/e9971f2d/scout/10728/Japhet-Tanganga-Scouting-Report,https://fbref.com/en/players/e9971f2d/scout/3232/Japhet-Tanganga-Scouting-Report,,,,
Matt Targett,ENG,DF,Aston Villa,26-235,1995,17,17,1431,15.9,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,0.5,0.5,2.2,2.7,0.03,0.14,0.17,0.03,0.17,https://fbref.com/en/players/e514ab62/,https://fbref.com/en/players/e514ab62/scout/365_euro/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/11160/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/10728/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/3232/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/1889/Matt-Targett-Scouting-Report,,,
Matt Targett,ENG,DF,Newcastle Utd,26-235,1995,14,14,1260,14.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.3,1.6,0.02,0.09,0.11,0.02,0.11,https://fbref.com/en/players/e514ab62/,https://fbref.com/en/players/e514ab62/scout/365_euro/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/11160/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/10728/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/3232/Matt-Targett-Scouting-Report,https://fbref.com/en/players/e514ab62/scout/1889/Matt-Targett-Scouting-Report,,,
James Tarkowski,ENG,DF,Burnley,29-173,1992,33,33,2926,32.5,1,2,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,1.9,1.9,0.6,2.5,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/15ea812b/,https://fbref.com/en/players/15ea812b/scout/365_euro/James-Tarkowski-Scouting-Report,https://fbref.com/en/players/15ea812b/scout/11160/James-Tarkowski-Scouting-Report,https://fbref.com/en/players/15ea812b/scout/10728/James-Tarkowski-Scouting-Report,https://fbref.com/en/players/15ea812b/scout/3232/James-Tarkowski-Scouting-Report,https://fbref.com/en/players/15ea812b/scout/1889/James-Tarkowski-Scouting-Report,https://fbref.com/en/players/15ea812b/scout/1631/James-Tarkowski-Scouting-Report,,
Nuno Tavares,POR,DF,Arsenal,22-105,2000,19,11,1010,11.2,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,1.3,1.3,0.9,2.2,0.12,0.08,0.2,0.12,0.2,https://fbref.com/en/players/a65c844b/,https://fbref.com/en/players/a65c844b/scout/365_euro/Nuno-Tavares-Scouting-Report,https://fbref.com/en/players/a65c844b/scout/11160/Nuno-Tavares-Scouting-Report,,,,,,
Charlie Taylor,ENG,DF,Burnley,28-235,1993,28,27,2461,27.3,0,3,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,3.2,3.4,0.01,0.12,0.13,0.01,0.13,https://fbref.com/en/players/cc2d7ad5/,https://fbref.com/en/players/cc2d7ad5/scout/365_euro/Charlie-Taylor-Scouting-Report,https://fbref.com/en/players/cc2d7ad5/scout/11160/Charlie-Taylor-Scouting-Report,https://fbref.com/en/players/cc2d7ad5/scout/10728/Charlie-Taylor-Scouting-Report,https://fbref.com/en/players/cc2d7ad5/scout/3232/Charlie-Taylor-Scouting-Report,https://fbref.com/en/players/cc2d7ad5/scout/1889/Charlie-Taylor-Scouting-Report,https://fbref.com/en/players/cc2d7ad5/scout/1631/Charlie-Taylor-Scouting-Report,,
Nathan Tella,ENG,MFFW,Southampton,22-310,1999,13,9,734,8.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.2,0.06,0.09,0.15,0.06,0.15,https://fbref.com/en/players/f1e94cd6/,https://fbref.com/en/players/f1e94cd6/scout/365_euro/Nathan-Tella-Scouting-Report,https://fbref.com/en/players/f1e94cd6/scout/11160/Nathan-Tella-Scouting-Report,https://fbref.com/en/players/f1e94cd6/scout/10728/Nathan-Tella-Scouting-Report,,,,,
Alex Telles,BRA,DF,Manchester Utd,29-147,1992,20,17,1570,17.4,0,4,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,0.4,0.4,1.8,2.2,0.02,0.1,0.13,0.02,0.13,https://fbref.com/en/players/e73c9bb2/,https://fbref.com/en/players/e73c9bb2/scout/365_euro/Alex-Telles-Scouting-Report,https://fbref.com/en/players/e73c9bb2/scout/11160/Alex-Telles-Scouting-Report,https://fbref.com/en/players/e73c9bb2/scout/10728/Alex-Telles-Scouting-Report,,,,,
Luke Thomas,ENG,DF,Leicester City,20-335,2001,21,20,1822,20.2,0,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/fc027d02/,https://fbref.com/en/players/fc027d02/scout/365_euro/Luke-Thomas-Scouting-Report,https://fbref.com/en/players/fc027d02/scout/11160/Luke-Thomas-Scouting-Report,https://fbref.com/en/players/fc027d02/scout/10728/Luke-Thomas-Scouting-Report,,,,,
Dominic Thompson,ENG,DF,Brentford,21-289,2000,2,2,146,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/235a62f8/,https://fbref.com/en/players/235a62f8/all_comps/Dominic-Thompson-Stats---All-Competitions,https://fbref.com/en/players/235a62f8/dom_lg/Dominic-Thompson-Domestic-League-Stats,https://fbref.com/en/players/235a62f8/dom_cup/Dominic-Thompson-Domestic-Cup-Stats,,,,,
Youri Tielemans,BEL,MF,Leicester City,25-004,1997,29,26,2361,26.2,6,3,4,2,2,2,0,0.23,0.11,0.34,0.15,0.27,4.5,3.0,3.5,6.5,0.17,0.13,0.31,0.11,0.25,https://fbref.com/en/players/56f7a928/,https://fbref.com/en/players/56f7a928/scout/365_euro/Youri-Tielemans-Scouting-Report,https://fbref.com/en/players/56f7a928/scout/11160/Youri-Tielemans-Scouting-Report,https://fbref.com/en/players/56f7a928/scout/10728/Youri-Tielemans-Scouting-Report,https://fbref.com/en/players/56f7a928/scout/3232/Youri-Tielemans-Scouting-Report,https://fbref.com/en/players/56f7a928/scout/1889/Youri-Tielemans-Scouting-Report,https://fbref.com/en/players/56f7a928/scout/2104/Youri-Tielemans-Scouting-Report,https://fbref.com/en/players/56f7a928/scout/1632/Youri-Tielemans-Scouting-Report,
Kieran Tierney,SCO,DF,Arsenal,24-340,1997,22,22,1915,21.3,1,3,1,0,0,0,0,0.05,0.14,0.19,0.05,0.19,0.7,0.7,1.9,2.6,0.03,0.09,0.12,0.03,0.12,https://fbref.com/en/players/fce2302c/,https://fbref.com/en/players/fce2302c/scout/365_euro/Kieran-Tierney-Scouting-Report,https://fbref.com/en/players/fce2302c/scout/11160/Kieran-Tierney-Scouting-Report,https://fbref.com/en/players/fce2302c/scout/10728/Kieran-Tierney-Scouting-Report,https://fbref.com/en/players/fce2302c/scout/3232/Kieran-Tierney-Scouting-Report,,,,
Takehiro Tomiyasu,JPN,DF,Arsenal,23-187,1998,19,18,1551,17.2,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.6,0.6,0.6,1.3,0.04,0.04,0.07,0.04,0.07,https://fbref.com/en/players/b3af9be1/,https://fbref.com/en/players/b3af9be1/scout/365_euro/Takehiro-Tomiyasu-Scouting-Report,https://fbref.com/en/players/b3af9be1/scout/11160/Takehiro-Tomiyasu-Scouting-Report,https://fbref.com/en/players/b3af9be1/scout/10730/Takehiro-Tomiyasu-Scouting-Report,https://fbref.com/en/players/b3af9be1/scout/3260/Takehiro-Tomiyasu-Scouting-Report,,,,
James Tomkins,ENG,DF,Crystal Palace,33-043,1989,8,6,547,6.1,1,0,1,0,0,2,0,0.16,0.0,0.16,0.16,0.16,0.6,0.6,0.4,0.9,0.09,0.06,0.15,0.09,0.15,https://fbref.com/en/players/e7ca0439/,https://fbref.com/en/players/e7ca0439/scout/365_euro/James-Tomkins-Scouting-Report,https://fbref.com/en/players/e7ca0439/scout/11160/James-Tomkins-Scouting-Report,https://fbref.com/en/players/e7ca0439/scout/10728/James-Tomkins-Scouting-Report,https://fbref.com/en/players/e7ca0439/scout/3232/James-Tomkins-Scouting-Report,https://fbref.com/en/players/e7ca0439/scout/1889/James-Tomkins-Scouting-Report,https://fbref.com/en/players/e7ca0439/scout/1631/James-Tomkins-Scouting-Report,,
Ivan Toney,ENG,FW,Brentford,26-056,1996,31,30,2729,30.3,12,5,7,5,5,7,0,0.4,0.16,0.56,0.23,0.4,11.4,7.6,5.8,13.4,0.38,0.19,0.57,0.25,0.44,https://fbref.com/en/players/e09f279b/,https://fbref.com/en/players/e09f279b/scout/365_euro/Ivan-Toney-Scouting-Report,https://fbref.com/en/players/e09f279b/scout/11160/Ivan-Toney-Scouting-Report,,,,,,
Ferrán Torres,ESP,FW,Manchester City,22-071,2000,4,4,303,3.4,2,1,2,0,0,0,0,0.59,0.3,0.89,0.59,0.89,2.5,2.5,0.0,2.5,0.74,0.01,0.75,0.74,0.75,https://fbref.com/en/players/9e1035f8/,https://fbref.com/en/players/9e1035f8/scout/365_euro/Ferran-Torres-Scouting-Report,https://fbref.com/en/players/9e1035f8/scout/11174/Ferran-Torres-Scouting-Report,https://fbref.com/en/players/9e1035f8/scout/10728/Ferran-Torres-Scouting-Report,https://fbref.com/en/players/9e1035f8/scout/3239/Ferran-Torres-Scouting-Report,https://fbref.com/en/players/9e1035f8/scout/1886/Ferran-Torres-Scouting-Report,,,
Cenk Tosun,TUR,FW,Everton,30-338,1991,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/9a104dee/,https://fbref.com/en/players/9a104dee/scout/3232/Cenk-Tosun-Scouting-Report,https://fbref.com/en/players/9a104dee/scout/1889/Cenk-Tosun-Scouting-Report,https://fbref.com/en/players/9a104dee/scout/1631/Cenk-Tosun-Scouting-Report,,,,,
Andros Townsend,ENG,MF,Everton,30-299,1991,21,17,1455,16.2,3,2,2,1,1,3,0,0.19,0.12,0.31,0.12,0.25,2.3,1.5,2.4,3.9,0.14,0.15,0.29,0.09,0.24,https://fbref.com/en/players/b28bbd58/,https://fbref.com/en/players/b28bbd58/scout/365_euro/Andros-Townsend-Scouting-Report,https://fbref.com/en/players/b28bbd58/scout/11160/Andros-Townsend-Scouting-Report,https://fbref.com/en/players/b28bbd58/scout/10728/Andros-Townsend-Scouting-Report,https://fbref.com/en/players/b28bbd58/scout/3232/Andros-Townsend-Scouting-Report,https://fbref.com/en/players/b28bbd58/scout/1889/Andros-Townsend-Scouting-Report,https://fbref.com/en/players/b28bbd58/scout/1631/Andros-Townsend-Scouting-Report,,
Adama Traoré,ESP,FW,Wolves,26-106,1996,20,10,1067,11.9,1,0,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,2.4,2.4,1.7,4.1,0.2,0.15,0.35,0.2,0.35,https://fbref.com/en/players/9a28eba4/,https://fbref.com/en/players/9a28eba4/scout/365_euro/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/11160/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/10728/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/3232/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/1889/Adama-Traore-Scouting-Report,,,
Bertrand Traoré,BFA,FWMF,Aston Villa,26-247,1995,8,1,186,2.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.11,0.0,0.11,0.11,0.11,https://fbref.com/en/players/c47541e0/,https://fbref.com/en/players/c47541e0/scout/10728/Bertrand-Traore-Scouting-Report,https://fbref.com/en/players/c47541e0/scout/3243/Bertrand-Traore-Scouting-Report,https://fbref.com/en/players/c47541e0/scout/2104/Bertrand-Traore-Scouting-Report,https://fbref.com/en/players/c47541e0/scout/1632/Bertrand-Traore-Scouting-Report,,,,
Trézéguet,EGY,FW,Aston Villa,27-222,1994,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.51,0.0,0.51,0.51,0.51,https://fbref.com/en/players/3ae14ed1/,https://fbref.com/en/players/3ae14ed1/scout/10728/Trezeguet-Scouting-Report,https://fbref.com/en/players/3ae14ed1/scout/3232/Trezeguet-Scouting-Report,,,,,,
Francisco Trincão,POR,FWMF,Wolves,22-133,1999,26,16,1316,14.6,2,1,2,0,0,0,0,0.14,0.07,0.21,0.14,0.21,3.4,3.4,1.2,4.6,0.23,0.08,0.31,0.23,0.31,https://fbref.com/en/players/77e39b04/,https://fbref.com/en/players/77e39b04/scout/365_euro/Francisco-Trincao-Scouting-Report,https://fbref.com/en/players/77e39b04/scout/11160/Francisco-Trincao-Scouting-Report,https://fbref.com/en/players/77e39b04/scout/10731/Francisco-Trincao-Scouting-Report,,,,,
Kieran Trippier,ENG,DF,Newcastle Utd,31-234,1990,5,4,339,3.8,2,0,2,0,0,0,0,0.53,0.0,0.53,0.53,0.53,0.1,0.1,0.4,0.6,0.03,0.11,0.15,0.03,0.15,https://fbref.com/en/players/21512407/,https://fbref.com/en/players/21512407/scout/365_euro/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/11174/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/10731/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/3239/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/1889/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/1631/Kieran-Trippier-Scouting-Report,,
William Troost-Ekong,NGA,DF,Watford,28-252,1993,17,15,1390,15.4,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01,https://fbref.com/en/players/7ed4921e/,https://fbref.com/en/players/7ed4921e/scout/365_euro/William-Troost-Ekong-Scouting-Report,https://fbref.com/en/players/7ed4921e/scout/11160/William-Troost-Ekong-Scouting-Report,https://fbref.com/en/players/7ed4921e/scout/3260/William-Troost-Ekong-Scouting-Report,https://fbref.com/en/players/7ed4921e/scout/1896/William-Troost-Ekong-Scouting-Report,,,,
Leandro Trossard,BEL,FWMF,Brighton,27-158,1994,33,31,2719,30.2,8,3,7,1,1,2,0,0.26,0.1,0.36,0.23,0.33,6.7,5.9,3.4,9.3,0.22,0.11,0.33,0.2,0.31,https://fbref.com/en/players/38ceb24a/,https://fbref.com/en/players/38ceb24a/scout/365_euro/Leandro-Trossard-Scouting-Report,https://fbref.com/en/players/38ceb24a/scout/11160/Leandro-Trossard-Scouting-Report,https://fbref.com/en/players/38ceb24a/scout/10728/Leandro-Trossard-Scouting-Report,https://fbref.com/en/players/38ceb24a/scout/3232/Leandro-Trossard-Scouting-Report,,,,
Kostas Tsimikas,GRE,DF,Liverpool,25-364,1996,12,8,787,8.7,0,2,0,0,0,3,0,0.0,0.23,0.23,0.0,0.23,0.5,0.5,2.1,2.6,0.06,0.24,0.3,0.06,0.3,https://fbref.com/en/players/f315ca93/,https://fbref.com/en/players/f315ca93/scout/365_euro/Kostas-Tsimikas-Scouting-Report,https://fbref.com/en/players/f315ca93/scout/11160/Kostas-Tsimikas-Scouting-Report,,,,,,
Axel Tuanzebe,ENG,DF,Aston Villa,24-178,1997,9,6,508,5.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/2baec6ce/,https://fbref.com/en/players/2baec6ce/scout/365_euro/Axel-Tuanzebe-Scouting-Report,https://fbref.com/en/players/2baec6ce/scout/11160/Axel-Tuanzebe-Scouting-Report,,,,,,
Ozan Tufan,TUR,MF,Watford,27-049,1995,7,4,334,3.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.8,0.14,0.07,0.2,0.14,0.2,https://fbref.com/en/players/17d45fb2/,https://fbref.com/en/players/17d45fb2/all_comps/Ozan-Tufan-Stats---All-Competitions,https://fbref.com/en/players/17d45fb2/dom_lg/Ozan-Tufan-Domestic-League-Stats,https://fbref.com/en/players/17d45fb2/dom_cup/Ozan-Tufan-Domestic-Cup-Stats,https://fbref.com/en/players/17d45fb2/intl_cup/Ozan-Tufan-International-Cup-Stats,https://fbref.com/en/players/17d45fb2/nat_tm/Ozan-Tufan-National-Team-Stats,,,
Christos Tzolis,GRE,FWMF,Norwich City,20-101,2002,14,3,336,3.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.4,0.13,0.26,0.38,0.13,0.38,https://fbref.com/en/players/9f333379/,https://fbref.com/en/players/9f333379/all_comps/Christos-Tzolis-Stats---All-Competitions,https://fbref.com/en/players/9f333379/dom_lg/Christos-Tzolis-Domestic-League-Stats,https://fbref.com/en/players/9f333379/dom_cup/Christos-Tzolis-Domestic-Cup-Stats,https://fbref.com/en/players/9f333379/intl_cup/Christos-Tzolis-International-Cup-Stats,https://fbref.com/en/players/9f333379/nat_tm/Christos-Tzolis-National-Team-Stats,,,
Yan Valery,FRA,DF,Southampton,23-078,1999,5,3,370,4.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/531a4aa8/,https://fbref.com/en/players/531a4aa8/scout/3232/Yan-Valery-Scouting-Report,https://fbref.com/en/players/531a4aa8/scout/1889/Yan-Valery-Scouting-Report,,,,,,
Raphaël Varane,FRA,DF,Manchester Utd,29-016,1993,22,20,1831,20.3,1,1,1,0,0,0,0,0.05,0.05,0.1,0.05,0.1,0.9,0.9,0.3,1.1,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/9f8e9423/,https://fbref.com/en/players/9f8e9423/scout/365_euro/Raphael-Varane-Scouting-Report,https://fbref.com/en/players/9f8e9423/scout/11160/Raphael-Varane-Scouting-Report,https://fbref.com/en/players/9f8e9423/scout/10731/Raphael-Varane-Scouting-Report,https://fbref.com/en/players/9f8e9423/scout/3239/Raphael-Varane-Scouting-Report,https://fbref.com/en/players/9f8e9423/scout/1886/Raphael-Varane-Scouting-Report,https://fbref.com/en/players/9f8e9423/scout/1652/Raphael-Varane-Scouting-Report,,
