Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Habib Maïga,CIV,MFFW,Metz,25,1996,17,16,1267,14.1,2,0,2,0,0,6,0,0.14,0.0,0.14,0.14,0.14,1.2,1.2,0.6,1.8,0.09,0.04,0.13,0.09,0.13,https://fbref.com/en/players/e768de1f/,https://fbref.com/en/players/e768de1f/scout/365_euro/Habib-Maiga-Scouting-Report,https://fbref.com/en/players/e768de1f/scout/11183/Habib-Maiga-Scouting-Report,https://fbref.com/en/players/e768de1f/scout/10732/Habib-Maiga-Scouting-Report,https://fbref.com/en/players/e768de1f/scout/3243/Habib-Maiga-Scouting-Report,https://fbref.com/en/players/e768de1f/scout/1632/Habib-Maiga-Scouting-Report,,
Josh Maja,NGA,FW,Bordeaux,22,1998,2,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.99,0.99,0.0,0.99,https://fbref.com/en/players/bc0bfc64/,https://fbref.com/en/players/bc0bfc64/scout/10728/Josh-Maja-Scouting-Report,https://fbref.com/en/players/bc0bfc64/scout/10732/Josh-Maja-Scouting-Report,https://fbref.com/en/players/bc0bfc64/scout/3243/Josh-Maja-Scouting-Report,,,,
Abdul Majeed Waris,GHA,MFFW,Strasbourg,29,1991,15,2,327,3.6,2,0,2,0,0,1,0,0.55,0.0,0.55,0.55,0.55,1.2,1.2,0.6,1.8,0.32,0.17,0.49,0.32,0.49,https://fbref.com/en/players/46907171/,https://fbref.com/en/players/46907171/scout/10732/Abdul-Majeed-Waris-Scouting-Report,https://fbref.com/en/players/46907171/scout/2104/Abdul-Majeed-Waris-Scouting-Report,,,,,
Lovro Majer,CRO,MF,Rennes,23,1998,29,21,1832,20.4,6,8,6,0,0,1,0,0.29,0.39,0.69,0.29,0.69,4.8,4.8,5.1,9.9,0.24,0.25,0.49,0.24,0.49,https://fbref.com/en/players/fc46aab1/,https://fbref.com/en/players/fc46aab1/scout/365_euro/Lovro-Majer-Scouting-Report,https://fbref.com/en/players/fc46aab1/scout/11183/Lovro-Majer-Scouting-Report,,,,,
Béni Makouana,CGO,FWMF,Montpellier,18,2002,23,1,322,3.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,0.19,0.11,0.3,0.19,0.3,https://fbref.com/en/players/654f49ca/,https://fbref.com/en/players/654f49ca/all_comps/Beni-Makouana-Stats---All-Competitions,https://fbref.com/en/players/654f49ca/dom_lg/Beni-Makouana-Domestic-League-Stats,https://fbref.com/en/players/654f49ca/dom_cup/Beni-Makouana-Domestic-Cup-Stats,https://fbref.com/en/players/654f49ca/nat_tm/Beni-Makouana-National-Team-Stats,,,
Hianga Mananga Mbock,FRA,MF,Brest,21,1999,14,9,799,8.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,https://fbref.com/en/players/0f86995c/,https://fbref.com/en/players/0f86995c/scout/365_euro/Hianga-Mananga-Mbock-Scouting-Report,https://fbref.com/en/players/0f86995c/scout/11183/Hianga-Mananga-Mbock-Scouting-Report,https://fbref.com/en/players/0f86995c/scout/10732/Hianga-Mananga-Mbock-Scouting-Report,,,,
Vincent Manceau,FRA,DF,Angers,32,1989,28,25,2361,26.2,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,0.01,0.02,0.0,0.02,https://fbref.com/en/players/c26a3918/,https://fbref.com/en/players/c26a3918/scout/365_euro/Vincent-Manceau-Scouting-Report,https://fbref.com/en/players/c26a3918/scout/11183/Vincent-Manceau-Scouting-Report,https://fbref.com/en/players/c26a3918/scout/10732/Vincent-Manceau-Scouting-Report,https://fbref.com/en/players/c26a3918/scout/3243/Vincent-Manceau-Scouting-Report,https://fbref.com/en/players/c26a3918/scout/2104/Vincent-Manceau-Scouting-Report,https://fbref.com/en/players/c26a3918/scout/1632/Vincent-Manceau-Scouting-Report,
Steve Mandanda,FRA,GK,Marseille,36,1985,9,9,810,9.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/1d2d5cc8/,https://fbref.com/en/players/1d2d5cc8/scout/365_euro/Steve-Mandanda-Scouting-Report,https://fbref.com/en/players/1d2d5cc8/scout/11183/Steve-Mandanda-Scouting-Report,https://fbref.com/en/players/1d2d5cc8/scout/10732/Steve-Mandanda-Scouting-Report,https://fbref.com/en/players/1d2d5cc8/scout/3243/Steve-Mandanda-Scouting-Report,https://fbref.com/en/players/1d2d5cc8/scout/2104/Steve-Mandanda-Scouting-Report,https://fbref.com/en/players/1d2d5cc8/scout/1632/Steve-Mandanda-Scouting-Report,
Reinildo Mandava,MOZ,DF,Lille,27,1994,18,18,1524,16.9,1,0,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,0.2,0.9,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/c20bdcd7/,https://fbref.com/en/players/c20bdcd7/scout/365_euro/Reinildo-Mandava-Scouting-Report,https://fbref.com/en/players/c20bdcd7/scout/11174/Reinildo-Mandava-Scouting-Report,https://fbref.com/en/players/c20bdcd7/scout/11183/Reinildo-Mandava-Scouting-Report,https://fbref.com/en/players/c20bdcd7/scout/10732/Reinildo-Mandava-Scouting-Report,https://fbref.com/en/players/c20bdcd7/scout/3243/Reinildo-Mandava-Scouting-Report,,
Anthony Mandrea,ALG,GK,Angers,24,1996,10,10,900,10.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/f7d3a773/,https://fbref.com/en/players/f7d3a773/scout/365_euro/Anthony-Mandrea-Scouting-Report,https://fbref.com/en/players/f7d3a773/scout/11183/Anthony-Mandrea-Scouting-Report,,,,,
Eliaquim Mangala,FRA,DF,Saint-Étienne,30,1991,14,14,1179,13.1,1,0,1,0,0,9,0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.0,0.6,0.04,0.0,0.04,0.04,0.04,https://fbref.com/en/players/f520049f/,https://fbref.com/en/players/f520049f/scout/365_euro/Eliaquim-Mangala-Scouting-Report,https://fbref.com/en/players/f520049f/scout/11183/Eliaquim-Mangala-Scouting-Report,https://fbref.com/en/players/f520049f/scout/3239/Eliaquim-Mangala-Scouting-Report,https://fbref.com/en/players/f520049f/scout/1631/Eliaquim-Mangala-Scouting-Report,,,
Thomas Mangani,FRA,MF,Angers,34,1987,33,25,2193,24.4,7,2,1,6,6,6,0,0.29,0.08,0.37,0.04,0.12,5.2,0.7,1.8,2.5,0.21,0.07,0.29,0.03,0.1,https://fbref.com/en/players/c801616a/,https://fbref.com/en/players/c801616a/scout/365_euro/Thomas-Mangani-Scouting-Report,https://fbref.com/en/players/c801616a/scout/11183/Thomas-Mangani-Scouting-Report,https://fbref.com/en/players/c801616a/scout/10732/Thomas-Mangani-Scouting-Report,https://fbref.com/en/players/c801616a/scout/3243/Thomas-Mangani-Scouting-Report,https://fbref.com/en/players/c801616a/scout/2104/Thomas-Mangani-Scouting-Report,https://fbref.com/en/players/c801616a/scout/1632/Thomas-Mangani-Scouting-Report,
Ricardo Mangas,POR,DF,Bordeaux,23,1998,29,27,2353,26.1,3,1,3,0,0,2,0,0.11,0.04,0.15,0.11,0.15,2.2,2.2,0.6,2.8,0.08,0.02,0.11,0.08,0.11,https://fbref.com/en/players/eef2d8ce/,https://fbref.com/en/players/eef2d8ce/scout/365_euro/Ricardo-Mangas-Scouting-Report,https://fbref.com/en/players/eef2d8ce/scout/11183/Ricardo-Mangas-Scouting-Report,,,,,
Myziane Maolida,FRA,MFFW,Nice,22,1999,1,0,34,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.17,0.0,0.17,0.17,0.17,https://fbref.com/en/players/706a60e1/,https://fbref.com/en/players/706a60e1/scout/365_euro/Myziane-Maolida-Scouting-Report,https://fbref.com/en/players/706a60e1/scout/11193/Myziane-Maolida-Scouting-Report,https://fbref.com/en/players/706a60e1/scout/10732/Myziane-Maolida-Scouting-Report,https://fbref.com/en/players/706a60e1/scout/3243/Myziane-Maolida-Scouting-Report,https://fbref.com/en/players/706a60e1/scout/2104/Myziane-Maolida-Scouting-Report,,
Sekou Mara,FRA,FW,Bordeaux,19,2002,26,8,905,10.1,6,0,5,1,1,2,0,0.6,0.0,0.6,0.5,0.5,4.5,3.7,0.5,4.2,0.45,0.05,0.5,0.37,0.42,https://fbref.com/en/players/3544641e/,https://fbref.com/en/players/3544641e/scout/365_euro/Sekou-Mara-Scouting-Report,https://fbref.com/en/players/3544641e/scout/11183/Sekou-Mara-Scouting-Report,,,,,
Marcelo,BRA,DF,Bordeaux,34,1987,11,11,898,10.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/e3d0b0c4/,https://fbref.com/en/players/e3d0b0c4/scout/365_euro/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/11183/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/10732/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/3243/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/2104/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/1632/Marcelo-Scouting-Report,
Marcelo,BRA,DF,Lyon,34,1987,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/e3d0b0c4/,https://fbref.com/en/players/e3d0b0c4/scout/365_euro/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/11183/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/10732/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/3243/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/2104/Marcelo-Scouting-Report,https://fbref.com/en/players/e3d0b0c4/scout/1632/Marcelo-Scouting-Report,
Guillermo Maripán,CHI,DF,Monaco,27,1994,26,21,1832,20.4,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,1.2,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/d9764034/,https://fbref.com/en/players/d9764034/scout/365_euro/Guillermo-Maripan-Scouting-Report,https://fbref.com/en/players/d9764034/scout/11183/Guillermo-Maripan-Scouting-Report,https://fbref.com/en/players/d9764034/scout/10732/Guillermo-Maripan-Scouting-Report,https://fbref.com/en/players/d9764034/scout/3243/Guillermo-Maripan-Scouting-Report,https://fbref.com/en/players/d9764034/scout/1886/Guillermo-Maripan-Scouting-Report,https://fbref.com/en/players/d9764034/scout/1652/Guillermo-Maripan-Scouting-Report,
Marquinhos,BRA,DF,Paris S-G,27,1994,32,32,2861,31.8,5,0,5,0,0,5,0,0.16,0.0,0.16,0.16,0.16,3.4,3.4,0.4,3.8,0.11,0.01,0.12,0.11,0.12,https://fbref.com/en/players/d5f2f82b/,https://fbref.com/en/players/d5f2f82b/scout/365_euro/Marquinhos-Scouting-Report,https://fbref.com/en/players/d5f2f82b/scout/11183/Marquinhos-Scouting-Report,https://fbref.com/en/players/d5f2f82b/scout/10732/Marquinhos-Scouting-Report,https://fbref.com/en/players/d5f2f82b/scout/3243/Marquinhos-Scouting-Report,https://fbref.com/en/players/d5f2f82b/scout/2104/Marquinhos-Scouting-Report,https://fbref.com/en/players/d5f2f82b/scout/1632/Marquinhos-Scouting-Report,
Jonas Martin,FRA,MF,Rennes,31,1990,29,24,2105,23.4,1,1,1,0,0,8,0,0.04,0.04,0.09,0.04,0.09,1.0,1.0,1.4,2.4,0.04,0.06,0.1,0.04,0.1,https://fbref.com/en/players/468fdbad/,https://fbref.com/en/players/468fdbad/scout/365_euro/Jonas-Martin-Scouting-Report,https://fbref.com/en/players/468fdbad/scout/11183/Jonas-Martin-Scouting-Report,https://fbref.com/en/players/468fdbad/scout/10732/Jonas-Martin-Scouting-Report,https://fbref.com/en/players/468fdbad/scout/2104/Jonas-Martin-Scouting-Report,https://fbref.com/en/players/468fdbad/scout/1632/Jonas-Martin-Scouting-Report,,
Gelson Martins,POR,FWMF,Monaco,26,1995,32,24,1905,21.2,4,3,4,0,0,4,0,0.19,0.14,0.33,0.19,0.33,4.7,4.7,3.0,7.7,0.22,0.14,0.36,0.22,0.36,https://fbref.com/en/players/3ef0fa48/,https://fbref.com/en/players/3ef0fa48/scout/365_euro/Gelson-Martins-Scouting-Report,https://fbref.com/en/players/3ef0fa48/scout/11183/Gelson-Martins-Scouting-Report,https://fbref.com/en/players/3ef0fa48/scout/10732/Gelson-Martins-Scouting-Report,https://fbref.com/en/players/3ef0fa48/scout/3243/Gelson-Martins-Scouting-Report,https://fbref.com/en/players/3ef0fa48/scout/2104/Gelson-Martins-Scouting-Report,,
Pape Matar Sarr,SEN,MF,Metz,18,2002,33,22,2129,23.7,1,3,1,0,0,7,0,0.04,0.13,0.17,0.04,0.17,1.6,1.6,1.4,3.1,0.07,0.06,0.13,0.07,0.13,https://fbref.com/en/players/feb5d972/,https://fbref.com/en/players/feb5d972/scout/365_euro/Pape-Matar-Sarr-Scouting-Report,https://fbref.com/en/players/feb5d972/scout/11183/Pape-Matar-Sarr-Scouting-Report,https://fbref.com/en/players/feb5d972/scout/10732/Pape-Matar-Sarr-Scouting-Report,,,,
Eliot Matazo,BEL,MF,Monaco,19,2002,18,8,790,8.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/15944afd/,https://fbref.com/en/players/15944afd/scout/365_euro/Eliot-Matazo-Scouting-Report,https://fbref.com/en/players/15944afd/scout/11183/Eliot-Matazo-Scouting-Report,,,,,
Chrislain Matsima,FRA,DF,Monaco,19,2002,7,1,134,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.06,0.0,0.06,0.06,0.06,https://fbref.com/en/players/cf1ef7ec/,https://fbref.com/en/players/cf1ef7ec/all_comps/Chrislain-Matsima-Stats---All-Competitions,https://fbref.com/en/players/cf1ef7ec/dom_lg/Chrislain-Matsima-Domestic-League-Stats,https://fbref.com/en/players/cf1ef7ec/dom_cup/Chrislain-Matsima-Domestic-Cup-Stats,https://fbref.com/en/players/cf1ef7ec/intl_cup/Chrislain-Matsima-International-Cup-Stats,,,
Azor Matusiwa,NED,MF,Reims,23,1998,29,29,2463,27.4,1,1,1,0,0,8,1,0.04,0.04,0.07,0.04,0.07,0.4,0.4,0.9,1.3,0.01,0.03,0.05,0.01,0.05,https://fbref.com/en/players/a17a94d6/,https://fbref.com/en/players/a17a94d6/scout/365_euro/Azor-Matusiwa-Scouting-Report,https://fbref.com/en/players/a17a94d6/scout/11183/Azor-Matusiwa-Scouting-Report,,,,,
Stephy Mavididi,ENG,FWMF,Montpellier,23,1998,30,27,2299,25.5,8,3,8,0,0,4,0,0.31,0.12,0.43,0.31,0.43,7.6,7.6,3.1,10.8,0.3,0.12,0.42,0.3,0.42,https://fbref.com/en/players/30144daa/,https://fbref.com/en/players/30144daa/scout/365_euro/Stephy-Mavididi-Scouting-Report,https://fbref.com/en/players/30144daa/scout/11183/Stephy-Mavididi-Scouting-Report,https://fbref.com/en/players/30144daa/scout/10732/Stephy-Mavididi-Scouting-Report,https://fbref.com/en/players/30144daa/scout/3243/Stephy-Mavididi-Scouting-Report,,,
Derek Mazou-Sacko,FRA,FWDF,Troyes,16,2004,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/810edef9/,https://fbref.com/en/players/810edef9/all_comps/Derek-Mazou-Sacko-Stats---All-Competitions,https://fbref.com/en/players/810edef9/dom_lg/Derek-Mazou-Sacko-Domestic-League-Stats,https://fbref.com/en/players/810edef9/dom_cup/Derek-Mazou-Sacko-Domestic-Cup-Stats,,,,
Kylian Mbappé,FRA,FW,Paris S-G,22,1998,35,34,3023,33.6,28,18,24,4,4,10,0,0.83,0.54,1.37,0.71,1.25,23.4,20.3,12.4,32.7,0.7,0.37,1.06,0.61,0.97,https://fbref.com/en/players/42fd9c7f/,https://fbref.com/en/players/42fd9c7f/scout/365_euro/Kylian-Mbappe-Scouting-Report,https://fbref.com/en/players/42fd9c7f/scout/11183/Kylian-Mbappe-Scouting-Report,https://fbref.com/en/players/42fd9c7f/scout/10732/Kylian-Mbappe-Scouting-Report,https://fbref.com/en/players/42fd9c7f/scout/3243/Kylian-Mbappe-Scouting-Report,https://fbref.com/en/players/42fd9c7f/scout/2104/Kylian-Mbappe-Scouting-Report,https://fbref.com/en/players/42fd9c7f/scout/1632/Kylian-Mbappe-Scouting-Report,
Amadou Mbengue,SEN,DFMF,Metz,19,2002,12,5,610,6.8,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/14d2670e/,https://fbref.com/en/players/14d2670e/scout/365_euro/Amadou-Mbengue-Scouting-Report,https://fbref.com/en/players/14d2670e/scout/11183/Amadou-Mbengue-Scouting-Report,,,,,
Jason Mbock,FRA,FW,Angers,21,1999,1,0,17,0.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/890bc029/,https://fbref.com/en/players/890bc029/matchlogs/2021-2022/passing/Jason-Mbock-Match-Logs,,,,,,
Moustapha Mbow,SEN,DF,Reims,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/3f3a2cba/,https://fbref.com/en/players/3f3a2cba/all_comps/Moustapha-Mbow-Stats---All-Competitions,https://fbref.com/en/players/3f3a2cba/dom_lg/Moustapha-Mbow-Domestic-League-Stats,https://fbref.com/en/players/3f3a2cba/dom_cup/Moustapha-Mbow-Domestic-Cup-Stats,,,,
Nathanael Mbuku,FRA,FWMF,Reims,19,2002,31,18,1418,15.8,2,1,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19,3.0,3.0,0.8,3.8,0.19,0.05,0.24,0.19,0.24,https://fbref.com/en/players/46750e9c/,https://fbref.com/en/players/46750e9c/scout/365_euro/Nathanael-Mbuku-Scouting-Report,https://fbref.com/en/players/46750e9c/scout/11183/Nathanael-Mbuku-Scouting-Report,https://fbref.com/en/players/46750e9c/scout/10732/Nathanael-Mbuku-Scouting-Report,,,,
Facundo Medina,ARG,DF,Lens,22,1999,31,30,2593,28.8,1,0,1,0,0,11,0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,0.3,1.5,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/6f5ec8bb/,https://fbref.com/en/players/6f5ec8bb/scout/365_euro/Facundo-Medina-Scouting-Report,https://fbref.com/en/players/6f5ec8bb/scout/11183/Facundo-Medina-Scouting-Report,https://fbref.com/en/players/6f5ec8bb/scout/10732/Facundo-Medina-Scouting-Report,,,,
Farid El Melali,ALG,FW,Angers,24,1997,2,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,https://fbref.com/en/players/d21e361a/,https://fbref.com/en/players/d21e361a/all_comps/Farid-El-Melali-Stats---All-Competitions,https://fbref.com/en/players/d21e361a/dom_lg/Farid-El-Melali-Domestic-League-Stats,https://fbref.com/en/players/d21e361a/dom_cup/Farid-El-Melali-Domestic-Cup-Stats,https://fbref.com/en/players/d21e361a/nat_tm/Farid-El-Melali-National-Team-Stats,,,
Birger Meling,NOR,DF,Rennes,26,1994,31,20,1829,20.3,0,4,0,0,0,3,0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,1.5,1.6,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/70c52749/,https://fbref.com/en/players/70c52749/scout/365_euro/Birger-Meling-Scouting-Report,https://fbref.com/en/players/70c52749/scout/11183/Birger-Meling-Scouting-Report,https://fbref.com/en/players/70c52749/scout/10732/Birger-Meling-Scouting-Report,,,,
Houboulang Mendes,FRA,DF,Lorient,23,1998,36,36,3220,35.8,0,1,0,0,0,5,1,0.0,0.03,0.03,0.0,0.03,1.5,1.5,1.5,3.0,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/1545cf15/,https://fbref.com/en/players/1545cf15/scout/365_euro/Houboulang-Mendes-Scouting-Report,https://fbref.com/en/players/1545cf15/scout/11183/Houboulang-Mendes-Scouting-Report,https://fbref.com/en/players/1545cf15/scout/10732/Houboulang-Mendes-Scouting-Report,,,,
Nuno Mendes,POR,DF,Paris S-G,19,2002,27,18,1658,18.4,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,2.3,2.7,0.03,0.12,0.15,0.03,0.15,https://fbref.com/en/players/f20e4cc9/,https://fbref.com/en/players/f20e4cc9/scout/365_euro/Nuno-Mendes-Scouting-Report,https://fbref.com/en/players/f20e4cc9/scout/11183/Nuno-Mendes-Scouting-Report,,,,,
Pedro Mendes,POR,DF,Montpellier,30,1990,1,0,16,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,https://fbref.com/en/players/6690ef25/,https://fbref.com/en/players/6690ef25/scout/10732/Pedro-Mendes-Scouting-Report,https://fbref.com/en/players/6690ef25/scout/3243/Pedro-Mendes-Scouting-Report,https://fbref.com/en/players/6690ef25/scout/2104/Pedro-Mendes-Scouting-Report,https://fbref.com/en/players/6690ef25/scout/1632/Pedro-Mendes-Scouting-Report,,,
Thiago Mendes,BRA,MFDF,Lyon,29,1992,29,21,1863,20.7,2,1,2,0,0,3,1,0.1,0.05,0.14,0.1,0.14,0.7,0.7,1.5,2.2,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/c6e5d20f/,https://fbref.com/en/players/c6e5d20f/scout/365_euro/Thiago-Mendes-Scouting-Report,https://fbref.com/en/players/c6e5d20f/scout/11183/Thiago-Mendes-Scouting-Report,https://fbref.com/en/players/c6e5d20f/scout/10732/Thiago-Mendes-Scouting-Report,https://fbref.com/en/players/c6e5d20f/scout/3243/Thiago-Mendes-Scouting-Report,https://fbref.com/en/players/c6e5d20f/scout/2104/Thiago-Mendes-Scouting-Report,https://fbref.com/en/players/c6e5d20f/scout/1632/Thiago-Mendes-Scouting-Report,
Arial Mendy,SEN,DFFW,Clermont Foot,26,1994,18,9,792,8.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.6,2.0,0.04,0.18,0.22,0.04,0.22,https://fbref.com/en/players/9f0f4b49/,https://fbref.com/en/players/9f0f4b49/scout/365_euro/Arial-Mendy-Scouting-Report,https://fbref.com/en/players/9f0f4b49/scout/11183/Arial-Mendy-Scouting-Report,,,,,
Batista Mendy,FRA,MFDF,Angers,21,2000,34,27,2413,26.8,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,0.6,1.2,0.02,0.02,0.05,0.02,0.05,https://fbref.com/en/players/e472a6f6/,https://fbref.com/en/players/e472a6f6/scout/365_euro/Batista-Mendy-Scouting-Report,https://fbref.com/en/players/e472a6f6/scout/11183/Batista-Mendy-Scouting-Report,,,,,
Gideon Mensah,GHA,DF,Bordeaux,23,1998,23,13,1208,13.4,0,2,0,0,0,1,1,0.0,0.15,0.15,0.0,0.15,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,https://fbref.com/en/players/9bdd8118/,https://fbref.com/en/players/9bdd8118/scout/365_euro/Gideon-Mensah-Scouting-Report,https://fbref.com/en/players/9bdd8118/scout/11183/Gideon-Mensah-Scouting-Report,,,,,
Quentin Merlin,FRA,DF,Nantes,19,2002,28,21,1926,21.4,2,3,2,0,0,0,0,0.09,0.14,0.23,0.09,0.23,0.3,0.3,2.7,3.0,0.02,0.13,0.14,0.02,0.14,https://fbref.com/en/players/0bfca6a1/,https://fbref.com/en/players/0bfca6a1/scout/365_euro/Quentin-Merlin-Scouting-Report,https://fbref.com/en/players/0bfca6a1/scout/11183/Quentin-Merlin-Scouting-Report,,,,,
Lionel Messi,ARG,FWMF,Paris S-G,34,1987,26,24,2153,23.9,6,14,6,0,0,0,0,0.25,0.59,0.84,0.25,0.84,10.0,10.0,8.0,17.9,0.42,0.33,0.75,0.42,0.75,https://fbref.com/en/players/d70ce98e/,https://fbref.com/en/players/d70ce98e/scout/365_euro/Lionel-Messi-Scouting-Report,https://fbref.com/en/players/d70ce98e/scout/11183/Lionel-Messi-Scouting-Report,https://fbref.com/en/players/d70ce98e/scout/10731/Lionel-Messi-Scouting-Report,https://fbref.com/en/players/d70ce98e/scout/3239/Lionel-Messi-Scouting-Report,https://fbref.com/en/players/d70ce98e/scout/1886/Lionel-Messi-Scouting-Report,https://fbref.com/en/players/d70ce98e/scout/1652/Lionel-Messi-Scouting-Report,
Mexer,MOZ,DF,Bordeaux,32,1988,16,14,1227,13.6,1,0,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,0.4,0.4,0.0,0.4,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/ce492295/,https://fbref.com/en/players/ce492295/scout/365_euro/Mexer-Scouting-Report,https://fbref.com/en/players/ce492295/scout/11183/Mexer-Scouting-Report,https://fbref.com/en/players/ce492295/scout/10732/Mexer-Scouting-Report,https://fbref.com/en/players/ce492295/scout/3243/Mexer-Scouting-Report,https://fbref.com/en/players/ce492295/scout/2104/Mexer-Scouting-Report,https://fbref.com/en/players/ce492295/scout/1632/Mexer-Scouting-Report,
Edouard Michut,FRA,MF,Paris S-G,18,2003,5,0,70,0.8,0,1,0,0,0,0,1,0.0,1.29,1.29,0.0,1.29,0.0,0.0,0.1,0.1,0.0,0.15,0.15,0.0,0.15,https://fbref.com/en/players/fe6c1add/,https://fbref.com/en/players/fe6c1add/all_comps/Edouard-Michut-Stats---All-Competitions,https://fbref.com/en/players/fe6c1add/dom_lg/Edouard-Michut-Domestic-League-Stats,https://fbref.com/en/players/fe6c1add/dom_cup/Edouard-Michut-Domestic-Cup-Stats,,,,
Georges Mikautadze,GEO,FW,Metz,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,13.93,0.0,13.93,13.93,13.93,https://fbref.com/en/players/4788cb6b/,https://fbref.com/en/players/4788cb6b/all_comps/Georges-Mikautadze-Stats---All-Competitions,https://fbref.com/en/players/4788cb6b/dom_lg/Georges-Mikautadze-Domestic-League-Stats,https://fbref.com/en/players/4788cb6b/nat_tm/Georges-Mikautadze-National-Team-Stats,,,,
