Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Nordi Mukiele,FRA,DF,RB Leipzig,23,1997,28,21,1842,20.5,1,3,1,0,0,3,0,0.05,0.15,0.2,0.05,0.2,2.4,2.4,2.6,5.0,0.12,0.13,0.25,0.12,0.25,https://fbref.com/en/players/ac73ec79/,https://fbref.com/en/players/ac73ec79/scout/365_euro/Nordi-Mukiele-Scouting-Report,https://fbref.com/en/players/ac73ec79/scout/11193/Nordi-Mukiele-Scouting-Report,https://fbref.com/en/players/ac73ec79/scout/10737/Nordi-Mukiele-Scouting-Report,https://fbref.com/en/players/ac73ec79/scout/3248/Nordi-Mukiele-Scouting-Report,https://fbref.com/en/players/ac73ec79/scout/2109/Nordi-Mukiele-Scouting-Report,https://fbref.com/en/players/ac73ec79/scout/1632/Nordi-Mukiele-Scouting-Report,
Florian Müller,GER,GK,Stuttgart,23,1997,30,30,2700,30.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/cbac6ec9/,https://fbref.com/en/players/cbac6ec9/scout/365_euro/Florian-Muller-Scouting-Report,https://fbref.com/en/players/cbac6ec9/scout/11193/Florian-Muller-Scouting-Report,https://fbref.com/en/players/cbac6ec9/scout/10737/Florian-Muller-Scouting-Report,https://fbref.com/en/players/cbac6ec9/scout/3248/Florian-Muller-Scouting-Report,https://fbref.com/en/players/cbac6ec9/scout/2109/Florian-Muller-Scouting-Report,https://fbref.com/en/players/cbac6ec9/scout/1634/Florian-Muller-Scouting-Report,
Thomas Müller,GER,MF,Bayern Munich,31,1989,32,32,2558,28.4,8,18,8,0,0,0,0,0.28,0.63,0.91,0.28,0.91,10.0,10.0,11.3,21.3,0.35,0.4,0.75,0.35,0.75,https://fbref.com/en/players/3c6089ab/,https://fbref.com/en/players/3c6089ab/scout/365_euro/Thomas-Muller-Scouting-Report,https://fbref.com/en/players/3c6089ab/scout/11193/Thomas-Muller-Scouting-Report,https://fbref.com/en/players/3c6089ab/scout/10737/Thomas-Muller-Scouting-Report,https://fbref.com/en/players/3c6089ab/scout/3248/Thomas-Muller-Scouting-Report,https://fbref.com/en/players/3c6089ab/scout/2109/Thomas-Muller-Scouting-Report,https://fbref.com/en/players/3c6089ab/scout/1634/Thomas-Muller-Scouting-Report,
Torben Müsel,GER,MF,M'Gladbach,22,1999,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/d01b9ad6/,https://fbref.com/en/players/d01b9ad6/matchlogs/2019-2020/passing/Torben-Musel-Match-Logs,https://fbref.com/en/players/d01b9ad6/matchlogs/2021-2022/passing/Torben-Musel-Match-Logs,,,,,
Jamal Musiala,GER,MFFW,Bayern Munich,18,2003,30,12,1465,16.3,5,5,5,0,0,2,0,0.31,0.31,0.61,0.31,0.61,4.6,4.6,4.4,9.1,0.28,0.27,0.56,0.28,0.56,https://fbref.com/en/players/2c0558b8/,https://fbref.com/en/players/2c0558b8/scout/365_euro/Jamal-Musiala-Scouting-Report,https://fbref.com/en/players/2c0558b8/scout/11193/Jamal-Musiala-Scouting-Report,https://fbref.com/en/players/2c0558b8/scout/10737/Jamal-Musiala-Scouting-Report,,,,
Obite N'Dicka,FRA,DF,Eint Frankfurt,21,1999,32,32,2857,31.7,4,4,4,0,0,3,0,0.13,0.13,0.25,0.13,0.25,2.6,2.6,1.0,3.6,0.08,0.03,0.11,0.08,0.11,https://fbref.com/en/players/441197b8/,https://fbref.com/en/players/441197b8/scout/365_euro/Obite-NDicka-Scouting-Report,https://fbref.com/en/players/441197b8/scout/11193/Obite-NDicka-Scouting-Report,https://fbref.com/en/players/441197b8/scout/10737/Obite-NDicka-Scouting-Report,https://fbref.com/en/players/441197b8/scout/3248/Obite-NDicka-Scouting-Report,https://fbref.com/en/players/441197b8/scout/2109/Obite-NDicka-Scouting-Report,,
Nikolas Nartey,DEN,MFDF,Stuttgart,21,2000,8,4,404,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.01,0.04,0.04,0.01,0.04,https://fbref.com/en/players/30261ba1/,https://fbref.com/en/players/30261ba1/all_comps/Nikolas-Nartey-Stats---All-Competitions,https://fbref.com/en/players/30261ba1/dom_lg/Nikolas-Nartey-Domestic-League-Stats,https://fbref.com/en/players/30261ba1/dom_cup/Nikolas-Nartey-Domestic-Cup-Stats,,,,
Paul Nebel,GER,MFFW,Mainz 05,18,2002,10,2,228,2.5,0,1,0,0,0,3,0,0.0,0.39,0.39,0.0,0.39,0.3,0.3,0.2,0.5,0.12,0.09,0.22,0.12,0.22,https://fbref.com/en/players/1b6d8083/,https://fbref.com/en/players/1b6d8083/all_comps/Paul-Nebel-Stats---All-Competitions,https://fbref.com/en/players/1b6d8083/dom_lg/Paul-Nebel-Domestic-League-Stats,https://fbref.com/en/players/1b6d8083/dom_cup/Paul-Nebel-Domestic-Cup-Stats,,,,
David Nemeth,AUT,DF,Mainz 05,20,2001,6,2,311,3.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/da76715c/,https://fbref.com/en/players/da76715c/all_comps/David-Nemeth-Stats---All-Competitions,https://fbref.com/en/players/da76715c/dom_lg/David-Nemeth-Domestic-League-Stats,https://fbref.com/en/players/da76715c/dom_cup/David-Nemeth-Domestic-Cup-Stats,,,,
Luca Netz,GER,DF,M'Gladbach,18,2003,24,17,1396,15.5,0,4,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,1.9,1.9,1.3,3.2,0.12,0.08,0.2,0.12,0.2,https://fbref.com/en/players/e79269bd/,https://fbref.com/en/players/e79269bd/scout/365_euro/Luca-Netz-Scouting-Report,https://fbref.com/en/players/e79269bd/scout/11193/Luca-Netz-Scouting-Report,,,,,
Manuel Neuer,GER,GK,Bayern Munich,35,1986,28,28,2510,27.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/8778c910/,https://fbref.com/en/players/8778c910/scout/365_euro/Manuel-Neuer-Scouting-Report,https://fbref.com/en/players/8778c910/scout/11193/Manuel-Neuer-Scouting-Report,https://fbref.com/en/players/8778c910/scout/10737/Manuel-Neuer-Scouting-Report,https://fbref.com/en/players/8778c910/scout/3248/Manuel-Neuer-Scouting-Report,https://fbref.com/en/players/8778c910/scout/2109/Manuel-Neuer-Scouting-Report,,
Florian Neuhaus,GER,MF,M'Gladbach,24,1997,29,24,2121,23.6,4,4,4,0,0,2,0,0.17,0.17,0.34,0.17,0.34,4.4,4.4,2.1,6.5,0.19,0.09,0.28,0.19,0.28,https://fbref.com/en/players/36a59ba4/,https://fbref.com/en/players/36a59ba4/scout/365_euro/Florian-Neuhaus-Scouting-Report,https://fbref.com/en/players/36a59ba4/scout/11193/Florian-Neuhaus-Scouting-Report,https://fbref.com/en/players/36a59ba4/scout/10737/Florian-Neuhaus-Scouting-Report,https://fbref.com/en/players/36a59ba4/scout/3248/Florian-Neuhaus-Scouting-Report,https://fbref.com/en/players/36a59ba4/scout/2109/Florian-Neuhaus-Scouting-Report,,
Jessic Ngankam,GER,FW,Greuther Fürth,21,2000,6,4,341,3.8,2,1,2,0,0,0,0,0.53,0.26,0.79,0.53,0.79,1.8,1.8,0.1,1.8,0.47,0.02,0.49,0.47,0.49,https://fbref.com/en/players/bc249af8/,https://fbref.com/en/players/bc249af8/matchlogs/2019-2020/passing/Jessic-Ngankam-Match-Logs,https://fbref.com/en/players/bc249af8/matchlogs/2020-2021/passing/Jessic-Ngankam-Match-Logs,https://fbref.com/en/players/bc249af8/matchlogs/2021-2022/passing/Jessic-Ngankam-Match-Logs,,,,
Moussa Niakhate,FRA,DF,Mainz 05,25,1996,30,29,2567,28.5,4,0,2,2,2,1,0,0.14,0.0,0.14,0.07,0.07,3.7,2.1,0.7,2.8,0.13,0.02,0.15,0.07,0.1,https://fbref.com/en/players/00242715/,https://fbref.com/en/players/00242715/scout/365_euro/Moussa-Niakhate-Scouting-Report,https://fbref.com/en/players/00242715/scout/11193/Moussa-Niakhate-Scouting-Report,https://fbref.com/en/players/00242715/scout/10737/Moussa-Niakhate-Scouting-Report,https://fbref.com/en/players/00242715/scout/3248/Moussa-Niakhate-Scouting-Report,https://fbref.com/en/players/00242715/scout/2109/Moussa-Niakhate-Scouting-Report,https://fbref.com/en/players/00242715/scout/1632/Moussa-Niakhate-Scouting-Report,
Florian Niederlechner,GER,FW,Augsburg,30,1990,26,13,1165,12.9,5,3,5,0,0,1,0,0.39,0.23,0.62,0.39,0.62,5.4,5.4,0.8,6.2,0.41,0.07,0.48,0.41,0.48,https://fbref.com/en/players/d6862409/,https://fbref.com/en/players/d6862409/scout/365_euro/Florian-Niederlechner-Scouting-Report,https://fbref.com/en/players/d6862409/scout/11193/Florian-Niederlechner-Scouting-Report,https://fbref.com/en/players/d6862409/scout/10737/Florian-Niederlechner-Scouting-Report,https://fbref.com/en/players/d6862409/scout/3248/Florian-Niederlechner-Scouting-Report,https://fbref.com/en/players/d6862409/scout/2109/Florian-Niederlechner-Scouting-Report,https://fbref.com/en/players/d6862409/scout/1634/Florian-Niederlechner-Scouting-Report,
Håvard Nielsen,NOR,MFFW,Greuther Fürth,28,1993,26,14,1367,15.2,2,0,2,0,0,2,0,0.13,0.0,0.13,0.13,0.13,1.8,1.8,0.4,2.1,0.12,0.02,0.14,0.12,0.14,https://fbref.com/en/players/b18ef366/,https://fbref.com/en/players/b18ef366/scout/365_euro/Havard-Nielsen-Scouting-Report,https://fbref.com/en/players/b18ef366/scout/11193/Havard-Nielsen-Scouting-Report,,,,,
Joakim Nilsson,SWE,DF,Arminia,27,1994,31,31,2735,30.4,2,0,2,0,0,5,0,0.07,0.0,0.07,0.07,0.07,0.2,0.2,0.3,0.5,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/c562c5b4/,https://fbref.com/en/players/c562c5b4/scout/365_euro/Joakim-Nilsson-Scouting-Report,https://fbref.com/en/players/c562c5b4/scout/11193/Joakim-Nilsson-Scouting-Report,https://fbref.com/en/players/c562c5b4/scout/10737/Joakim-Nilsson-Scouting-Report,,,,
Christopher Nkunku,FRA,FWMF,RB Leipzig,23,1997,34,31,2723,30.3,20,13,19,1,1,2,0,0.66,0.43,1.09,0.63,1.06,14.8,14.1,10.0,24.0,0.49,0.33,0.82,0.46,0.79,https://fbref.com/en/players/7c56da38/,https://fbref.com/en/players/7c56da38/scout/365_euro/Christopher-Nkunku-Scouting-Report,https://fbref.com/en/players/7c56da38/scout/11193/Christopher-Nkunku-Scouting-Report,https://fbref.com/en/players/7c56da38/scout/10737/Christopher-Nkunku-Scouting-Report,https://fbref.com/en/players/7c56da38/scout/3248/Christopher-Nkunku-Scouting-Report,https://fbref.com/en/players/7c56da38/scout/2104/Christopher-Nkunku-Scouting-Report,https://fbref.com/en/players/7c56da38/scout/1632/Christopher-Nkunku-Scouting-Report,
Lukas Nmecha,GER,FWMF,Wolfsburg,22,1998,25,18,1627,18.1,8,0,8,0,0,5,0,0.44,0.0,0.44,0.44,0.44,10.0,10.0,2.0,12.0,0.55,0.11,0.66,0.55,0.66,https://fbref.com/en/players/0cc5f4a5/,https://fbref.com/en/players/0cc5f4a5/scout/365_euro/Lukas-Nmecha-Scouting-Report,https://fbref.com/en/players/0cc5f4a5/scout/11193/Lukas-Nmecha-Scouting-Report,,,,,
Håvard Nordtveit,NOR,DF,Hoffenheim,31,1990,11,1,304,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/6cafd68d/,https://fbref.com/en/players/6cafd68d/scout/10737/Havard-Nordtveit-Scouting-Report,https://fbref.com/en/players/6cafd68d/scout/3248/Havard-Nordtveit-Scouting-Report,https://fbref.com/en/players/6cafd68d/scout/2109/Havard-Nordtveit-Scouting-Report,https://fbref.com/en/players/6cafd68d/scout/1634/Havard-Nordtveit-Scouting-Report,,,
Connor Noß,IRL,MF,M'Gladbach,20,2001,3,0,52,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13,0.07,0.2,0.13,0.2,https://fbref.com/en/players/ccc6d365/,https://fbref.com/en/players/ccc6d365/matchlogs/2021-2022/passing/Connor-Noss-Match-Logs,,,,,,
Hugo Novoa,ESP,MFFW,RB Leipzig,18,2003,8,1,136,1.5,1,0,1,0,0,0,0,0.66,0.0,0.66,0.66,0.66,0.7,0.7,0.0,0.7,0.48,0.01,0.48,0.48,0.48,https://fbref.com/en/players/5458f670/,https://fbref.com/en/players/5458f670/all_comps/Hugo-Novoa-Stats---All-Competitions,https://fbref.com/en/players/5458f670/dom_lg/Hugo-Novoa-Domestic-League-Stats,https://fbref.com/en/players/5458f670/dom_cup/Hugo-Novoa-Domestic-Cup-Stats,https://fbref.com/en/players/5458f670/intl_cup/Hugo-Novoa-International-Cup-Stats,,,
Soma Novothny,HUN,FWMF,Bochum,27,1994,6,0,80,0.9,1,0,1,0,0,0,0,1.13,0.0,1.13,1.13,1.13,0.5,0.5,0.0,0.5,0.55,0.0,0.55,0.55,0.55,https://fbref.com/en/players/6fb91ea9/,https://fbref.com/en/players/6fb91ea9/all_comps/Soma-Novothny-Stats---All-Competitions,https://fbref.com/en/players/6fb91ea9/dom_lg/Soma-Novothny-Domestic-League-Stats,https://fbref.com/en/players/6fb91ea9/dom_cup/Soma-Novothny-Domestic-Cup-Stats,,,,
Kasim Nuhu,GHA,DF,Hoffenheim,26,1995,3,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.14,0.0,1.14,1.14,1.14,https://fbref.com/en/players/93a50d2c/,https://fbref.com/en/players/93a50d2c/scout/10737/Kasim-Nuhu-Scouting-Report,https://fbref.com/en/players/93a50d2c/scout/3248/Kasim-Nuhu-Scouting-Report,https://fbref.com/en/players/93a50d2c/scout/2109/Kasim-Nuhu-Scouting-Report,,,,
Hans Nunoo Sarpei,GHA,DFMF,Greuther Fürth,22,1998,8,7,643,7.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/9593331d/,https://fbref.com/en/players/9593331d/scout/365_euro/Hans-Nunoo-Sarpei-Scouting-Report,https://fbref.com/en/players/9593331d/scout/11193/Hans-Nunoo-Sarpei-Scouting-Report,,,,,
Bastian Oczipka,GER,DF,Union Berlin,32,1989,18,9,932,10.4,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,0.5,0.5,1.7,2.2,0.04,0.16,0.21,0.04,0.21,https://fbref.com/en/players/d1661819/,https://fbref.com/en/players/d1661819/scout/365_euro/Bastian-Oczipka-Scouting-Report,https://fbref.com/en/players/d1661819/scout/11193/Bastian-Oczipka-Scouting-Report,https://fbref.com/en/players/d1661819/scout/10737/Bastian-Oczipka-Scouting-Report,https://fbref.com/en/players/d1661819/scout/3248/Bastian-Oczipka-Scouting-Report,https://fbref.com/en/players/d1661819/scout/2109/Bastian-Oczipka-Scouting-Report,https://fbref.com/en/players/d1661819/scout/1634/Bastian-Oczipka-Scouting-Report,
Masaya Okugawa,JPN,MFFW,Arminia,25,1996,33,30,2531,28.1,8,1,8,0,0,0,0,0.28,0.04,0.32,0.28,0.32,4.4,4.4,1.3,5.7,0.16,0.05,0.2,0.16,0.2,https://fbref.com/en/players/63b9cc6d/,https://fbref.com/en/players/63b9cc6d/scout/365_euro/Masaya-Okugawa-Scouting-Report,https://fbref.com/en/players/63b9cc6d/scout/11193/Masaya-Okugawa-Scouting-Report,https://fbref.com/en/players/63b9cc6d/scout/10737/Masaya-Okugawa-Scouting-Report,,,,
Mathias Olesen,LUX,MF,Köln,20,2001,3,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,https://fbref.com/en/players/86adbcc7/,https://fbref.com/en/players/86adbcc7/all_comps/Mathias-Olesen-Stats---All-Competitions,https://fbref.com/en/players/86adbcc7/dom_lg/Mathias-Olesen-Domestic-League-Stats,https://fbref.com/en/players/86adbcc7/nat_tm/Mathias-Olesen-National-Team-Stats,,,,
Dani Olmo,ESP,MF,RB Leipzig,23,1998,19,7,743,8.3,3,3,3,0,0,2,0,0.36,0.36,0.73,0.36,0.73,2.1,2.1,2.2,4.2,0.25,0.27,0.51,0.25,0.51,https://fbref.com/en/players/ae44e8e2/,https://fbref.com/en/players/ae44e8e2/scout/365_euro/Dani-Olmo-Scouting-Report,https://fbref.com/en/players/ae44e8e2/scout/11193/Dani-Olmo-Scouting-Report,https://fbref.com/en/players/ae44e8e2/scout/10737/Dani-Olmo-Scouting-Report,https://fbref.com/en/players/ae44e8e2/scout/3248/Dani-Olmo-Scouting-Report,,,
Karim Onisiwo,AUT,FW,Mainz 05,29,1992,31,28,2361,26.2,5,8,5,0,0,0,0,0.19,0.3,0.5,0.19,0.5,8.2,8.2,6.2,14.4,0.31,0.24,0.55,0.31,0.55,https://fbref.com/en/players/f26834c7/,https://fbref.com/en/players/f26834c7/scout/365_euro/Karim-Onisiwo-Scouting-Report,https://fbref.com/en/players/f26834c7/scout/11193/Karim-Onisiwo-Scouting-Report,https://fbref.com/en/players/f26834c7/scout/10737/Karim-Onisiwo-Scouting-Report,https://fbref.com/en/players/f26834c7/scout/3248/Karim-Onisiwo-Scouting-Report,https://fbref.com/en/players/f26834c7/scout/2109/Karim-Onisiwo-Scouting-Report,,
Willi Orban,HUN,DF,RB Leipzig,28,1992,30,30,2642,29.4,2,1,2,0,0,1,0,0.07,0.03,0.1,0.07,0.1,2.7,2.7,0.8,3.6,0.09,0.03,0.12,0.09,0.12,https://fbref.com/en/players/20030c06/,https://fbref.com/en/players/20030c06/scout/365_euro/Willi-Orban-Scouting-Report,https://fbref.com/en/players/20030c06/scout/11193/Willi-Orban-Scouting-Report,https://fbref.com/en/players/20030c06/scout/10737/Willi-Orban-Scouting-Report,https://fbref.com/en/players/20030c06/scout/3248/Willi-Orban-Scouting-Report,https://fbref.com/en/players/20030c06/scout/2109/Willi-Orban-Scouting-Report,https://fbref.com/en/players/20030c06/scout/1634/Willi-Orban-Scouting-Report,
Stefan Ortega,GER,GK,Arminia,28,1992,33,33,2970,33.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/c1242d4e/,https://fbref.com/en/players/c1242d4e/scout/365_euro/Stefan-Ortega-Scouting-Report,https://fbref.com/en/players/c1242d4e/scout/11193/Stefan-Ortega-Scouting-Report,https://fbref.com/en/players/c1242d4e/scout/10737/Stefan-Ortega-Scouting-Report,,,,
Patrick Osterhage,GER,MF,Bochum,21,2000,13,6,599,6.7,0,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,0.1,0.3,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/9662c9ec/,https://fbref.com/en/players/9662c9ec/scout/365_euro/Patrick-Osterhage-Scouting-Report,https://fbref.com/en/players/9662c9ec/scout/11193/Patrick-Osterhage-Scouting-Report,,,,,
Tomáš Ostrák,CZE,FWMF,Köln,21,2000,5,0,31,0.3,0,1,0,0,0,0,0,0.0,2.9,2.9,0.0,2.9,0.1,0.1,0.5,0.5,0.16,1.32,1.49,0.16,1.49,https://fbref.com/en/players/3ba95f20/,https://fbref.com/en/players/3ba95f20/all_comps/Tomas-Ostrak-Stats---All-Competitions,https://fbref.com/en/players/3ba95f20/dom_lg/Tomas-Ostrak-Domestic-League-Stats,https://fbref.com/en/players/3ba95f20/dom_cup/Tomas-Ostrak-Domestic-Cup-Stats,,,,
Paulo Otávio,BRA,DF,Wolfsburg,26,1994,7,5,362,4.0,0,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,0.4,0.4,0.7,1.1,0.11,0.17,0.27,0.11,0.27,https://fbref.com/en/players/1cbe4984/,https://fbref.com/en/players/1cbe4984/scout/365_euro/Paulo-Otavio-Scouting-Report,https://fbref.com/en/players/1cbe4984/scout/10737/Paulo-Otavio-Scouting-Report,,,,,
Reece Oxford,ENG,DF,Augsburg,22,1998,30,30,2693,29.9,2,1,2,0,0,9,0,0.07,0.03,0.1,0.07,0.1,2.1,2.1,0.2,2.3,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/8b6e0db2/,https://fbref.com/en/players/8b6e0db2/scout/365_euro/Reece-Oxford-Scouting-Report,https://fbref.com/en/players/8b6e0db2/scout/11193/Reece-Oxford-Scouting-Report,https://fbref.com/en/players/8b6e0db2/scout/10737/Reece-Oxford-Scouting-Report,https://fbref.com/en/players/8b6e0db2/scout/2109/Reece-Oxford-Scouting-Report,https://fbref.com/en/players/8b6e0db2/scout/1634/Reece-Oxford-Scouting-Report,,
Salih Özcan,TUR,MF,Köln,23,1998,31,26,2312,25.7,2,0,2,0,0,5,0,0.08,0.0,0.08,0.08,0.08,2.3,2.3,1.2,3.5,0.09,0.05,0.14,0.09,0.14,https://fbref.com/en/players/15413fa5/,https://fbref.com/en/players/15413fa5/scout/365_euro/Salih-Ozcan-Scouting-Report,https://fbref.com/en/players/15413fa5/scout/11193/Salih-Ozcan-Scouting-Report,https://fbref.com/en/players/15413fa5/scout/10737/Salih-Ozcan-Scouting-Report,https://fbref.com/en/players/15413fa5/scout/1634/Salih-Ozcan-Scouting-Report,,,
Levin Öztunalı,GER,MF,Union Berlin,25,1996,18,5,572,6.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,0.1,0.08,0.18,0.1,0.18,https://fbref.com/en/players/66385c46/,https://fbref.com/en/players/66385c46/scout/365_euro/Levin-Oztunali-Scouting-Report,https://fbref.com/en/players/66385c46/scout/11193/Levin-Oztunali-Scouting-Report,https://fbref.com/en/players/66385c46/scout/10737/Levin-Oztunali-Scouting-Report,https://fbref.com/en/players/66385c46/scout/3248/Levin-Oztunali-Scouting-Report,https://fbref.com/en/players/66385c46/scout/2109/Levin-Oztunali-Scouting-Report,https://fbref.com/en/players/66385c46/scout/1634/Levin-Oztunali-Scouting-Report,
Gonçalo Paciência,POR,FW,Eint Frankfurt,26,1994,18,4,516,5.7,3,0,2,1,2,3,0,0.52,0.0,0.52,0.35,0.35,3.6,2.1,0.1,2.2,0.62,0.02,0.64,0.36,0.38,https://fbref.com/en/players/962e54cb/,https://fbref.com/en/players/962e54cb/scout/365_euro/Goncalo-Paciencia-Scouting-Report,https://fbref.com/en/players/962e54cb/scout/11193/Goncalo-Paciencia-Scouting-Report,https://fbref.com/en/players/962e54cb/scout/10737/Goncalo-Paciencia-Scouting-Report,https://fbref.com/en/players/962e54cb/scout/3248/Goncalo-Paciencia-Scouting-Report,,,
Exequiel Palacios,ARG,MF,Leverkusen,22,1998,23,12,1097,12.2,2,2,2,0,0,2,0,0.16,0.16,0.33,0.16,0.33,0.5,0.5,1.8,2.3,0.04,0.15,0.19,0.04,0.19,https://fbref.com/en/players/e82adcab/,https://fbref.com/en/players/e82adcab/scout/365_euro/Exequiel-Palacios-Scouting-Report,https://fbref.com/en/players/e82adcab/scout/11193/Exequiel-Palacios-Scouting-Report,https://fbref.com/en/players/e82adcab/scout/10737/Exequiel-Palacios-Scouting-Report,,,,
Miloš Pantović,SRB,MFFW,Bochum,25,1996,28,18,1533,17.0,4,3,3,1,1,2,0,0.23,0.18,0.41,0.18,0.35,4.8,4.0,3.5,7.5,0.28,0.2,0.49,0.24,0.44,https://fbref.com/en/players/5dc15574/,https://fbref.com/en/players/5dc15574/scout/365_euro/Milos-Pantovic-Scouting-Report,https://fbref.com/en/players/5dc15574/scout/11193/Milos-Pantovic-Scouting-Report,,,,,
Antonios Papadopoulos,GER,DFMF,Dortmund,21,1999,2,0,17,0.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/13d23b29/,https://fbref.com/en/players/13d23b29/all_comps/Antonios-Papadopoulos-Stats---All-Competitions,https://fbref.com/en/players/13d23b29/dom_lg/Antonios-Papadopoulos-Domestic-League-Stats,https://fbref.com/en/players/13d23b29/dom_cup/Antonios-Papadopoulos-Domestic-Cup-Stats,,,,
Matondo-Merveille Papela,GER,MF,Mainz 05,20,2001,5,0,83,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/b4b08774/,https://fbref.com/en/players/b4b08774/all_comps/Matondo-Merveille-Papela-Stats---All-Competitions,https://fbref.com/en/players/b4b08774/dom_lg/Matondo-Merveille-Papela-Domestic-League-Stats,https://fbref.com/en/players/b4b08774/dom_cup/Matondo-Merveille-Papela-Domestic-Cup-Stats,,,,
Kevin Paredes,USA,FWDF,Wolfsburg,18,2003,2,0,16,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/5c50fdbc/,https://fbref.com/en/players/5c50fdbc/matchlogs/2019/summary/Kevin-Paredes-Match-Logs,https://fbref.com/en/players/5c50fdbc/matchlogs/2020/summary/Kevin-Paredes-Match-Logs,https://fbref.com/en/players/5c50fdbc/matchlogs/2021/summary/Kevin-Paredes-Match-Logs,https://fbref.com/en/players/5c50fdbc/matchlogs/2021-2022/summary/Kevin-Paredes-Match-Logs,,,
Felix Passlack,GER,DF,Dortmund,23,1998,10,5,472,5.2,1,0,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,0.2,0.2,0.2,0.4,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/5c899683/,https://fbref.com/en/players/5c899683/scout/365_euro/Felix-Passlack-Scouting-Report,https://fbref.com/en/players/5c899683/scout/11193/Felix-Passlack-Scouting-Report,,,,,
Paulinho,BRA,FWMF,Leverkusen,21,2000,24,14,1218,13.5,4,1,4,0,0,1,0,0.3,0.07,0.37,0.3,0.37,4.3,4.3,1.6,5.9,0.31,0.12,0.44,0.31,0.44,https://fbref.com/en/players/53070b63/,https://fbref.com/en/players/53070b63/scout/365_euro/Paulinho-Scouting-Report,https://fbref.com/en/players/53070b63/scout/11193/Paulinho-Scouting-Report,,,,,
